,Parking Position,Car Number Plate,Entry Time,Exit Time,Day
266,B183,DD-48-BN-2674,2020-08-14 12:14:32.619268,2020-08-14 12:55:59.619268,Fri
267,B190,TN-13-GU-7787,2020-08-14 12:14:32.539932,2020-08-14 13:19:02.539932,Fri
268,C4,GA-85-BS-1574,2020-08-14 12:14:32.658081,2020-08-14 12:36:23.658081,Fri
269,C11,SK-26-ZZ-7953,2020-08-14 12:14:32.628411,2020-08-14 13:44:43.628411,Fri
270,C52,CH-23-FT-8331,2020-08-14 12:14:32.616999,2020-08-14 12:28:00.616999,Fri
271,C66,TN-19-XW-5201,2020-08-14 12:14:32.607612,2020-08-14 13:56:02.607612,Fri
272,C103,LA-56-YH-8153,2020-08-14 12:14:32.653483,2020-08-14 12:57:06.653483,Fri
273,C104,HR-02-KH-5734,2020-08-14 12:14:32.635235,2020-08-14 13:52:55.635235,Fri
274,C112,MH-05-OO-0911,2020-08-14 12:14:32.545208,2020-08-14 14:07:24.545208,Fri
275,C141,JK-28-UG-6064,2020-08-14 12:14:32.655812,2020-08-14 12:35:42.655812,Fri
276,C150,AN-82-DS-8463,2020-08-14 12:14:32.596256,2020-08-14 13:27:42.596256,Fri
277,C159,AN-51-UX-5321,2020-08-14 12:14:32.559216,2020-08-14 13:23:17.559216,Fri
278,C172,JK-91-IQ-1945,2020-08-14 12:14:32.572951,2020-08-14 12:53:06.572951,Fri
279,C174,PY-31-RC-5679,2020-08-14 12:14:32.614710,2020-08-14 13:37:24.614710,Fri
280,C183,KL-18-HR-9505,2020-08-14 12:14:32.542850,2020-08-14 13:15:42.542850,Fri
281,D5,LA-12-RO-3884,2020-08-14 12:14:32.623816,2020-08-14 14:08:56.623816,Fri
282,D24,RJ-68-DR-7876,2020-08-14 12:14:32.547500,2020-08-14 12:57:43.547500,Fri
283,D26,PY-54-DN-2705,2020-08-14 12:14:32.554456,2020-08-14 14:04:46.554456,Fri
284,D35,DL-41-TL-4528,2020-08-14 12:14:32.556787,2020-08-14 13:17:20.556787,Fri
285,D36,MP-24-MI-5848,2020-08-14 12:14:32.660348,2020-08-14 13:06:14.660348,Fri
286,D49,DL-12-CP-9177,2020-08-14 12:14:32.651207,2020-08-14 12:41:49.651207,Fri
287,D55,HP-21-QE-7003,2020-08-14 12:14:32.580245,2020-08-14 13:37:02.580245,Fri
288,D57,GA-92-WQ-6543,2020-08-14 12:14:32.593973,2020-08-14 13:10:34.593973,Fri
289,D64,JK-76-WI-9006,2020-08-14 12:14:32.637512,2020-08-14 12:41:14.637512,Fri
290,D96,UK-83-AF-4826,2020-08-14 12:14:32.600795,2020-08-14 12:44:11.600795,Fri
291,D99,CH-56-XK-8383,2020-08-14 12:14:32.598525,2020-08-14 12:35:46.598525,Fri
292,D103,PB-11-SN-1835,2020-08-14 12:14:32.630681,2020-08-14 13:03:16.630681,Fri
293,D112,RJ-04-AX-9996,2020-08-14 12:14:32.570681,2020-08-14 13:01:00.570681,Fri
294,D117,SK-24-EC-0536,2020-08-14 12:14:32.577910,2020-08-14 12:54:30.577910,Fri
295,D195,KA-04-PQ-6390,2020-08-14 12:14:32.591700,2020-08-14 14:01:19.591700,Fri
296,D196,HR-37-GD-9983,2020-08-14 12:14:32.648935,2020-08-14 13:36:11.648935,Fri
297,A3,RJ-66-VQ-5696,2020-08-14 12:14:35.374908,2020-08-14 13:12:52.374908,Fri
298,A39,WB-17-CG-2129,2020-08-14 12:14:35.349274,2020-08-14 12:56:59.349274,Fri
299,A44,OD-84-UR-1898,2020-08-14 12:14:35.454264,2020-08-14 13:42:49.454264,Fri
300,A51,CG-33-DV-9999,2020-08-14 12:14:35.363448,2020-08-14 12:35:22.363448,Fri
301,A53,ML-38-HT-6671,2020-08-14 12:14:35.365744,2020-08-14 13:05:47.365744,Fri
302,A67,MN-04-SJ-9642,2020-08-14 12:14:35.316521,2020-08-14 12:15:44.316521,Fri
303,A98,UK-52-CH-0684,2020-08-14 12:14:35.358693,2020-08-14 13:49:49.358693,Fri
304,A111,KL-71-RY-8344,2020-08-14 12:14:35.361090,2020-08-14 13:19:18.361090,Fri
305,A128,LD-23-KF-1122,2020-08-14 12:14:35.377193,2020-08-14 13:01:08.377193,Fri
306,A135,AR-73-BQ-3259,2020-08-14 12:14:35.425982,2020-08-14 13:11:00.425982,Fri
307,A145,MZ-10-XI-0017,2020-08-14 12:14:35.412181,2020-08-14 13:33:54.412181,Fri
308,A176,WB-78-TI-7086,2020-08-14 12:14:35.346992,2020-08-14 12:48:16.346992,Fri
309,A189,TS-16-BU-7523,2020-08-14 12:14:35.337673,2020-08-14 13:38:18.337673,Fri
310,B4,WB-42-ZX-6013,2020-08-14 12:14:35.415328,2020-08-14 14:07:05.415328,Fri
311,B11,TR-17-RY-7722,2020-08-14 12:14:35.390343,2020-08-14 14:06:10.390343,Fri
312,B50,MH-61-QD-5926,2020-08-14 12:14:35.437097,2020-08-14 12:22:08.437097,Fri
313,B93,KA-95-DI-4791,2020-08-14 12:14:35.323427,2020-08-14 13:40:54.323427,Fri
314,B129,BR-05-PU-4815,2020-08-14 12:14:35.423492,2020-08-14 13:35:35.423492,Fri
315,B141,GJ-64-XB-5784,2020-08-14 12:14:35.450720,2020-08-14 13:57:20.450720,Fri
316,B155,MH-42-XX-4689,2020-08-14 12:14:35.351545,2020-08-14 12:48:46.351545,Fri
317,B162,UP-16-DR-4522,2020-08-14 12:14:35.407825,2020-08-14 13:18:06.407825,Fri
318,B178,HR-59-ZN-5446,2020-08-14 12:14:35.447497,2020-08-14 13:53:53.447497,Fri
319,B187,MZ-18-HD-1609,2020-08-14 12:14:35.335389,2020-08-14 13:30:57.335389,Fri
320,B191,GJ-33-CH-6193,2020-08-14 12:14:35.370304,2020-08-14 13:51:03.370304,Fri
321,C5,TN-89-YY-4078,2020-08-14 12:14:35.321151,2020-08-14 14:07:09.321151,Fri
322,C15,AP-49-FF-2482,2020-08-14 12:14:35.318875,2020-08-14 12:29:49.318875,Fri
323,C72,TS-16-JM-7987,2020-08-14 12:14:35.368022,2020-08-14 13:18:39.368022,Fri
324,C88,BR-48-DR-7727,2020-08-14 12:14:35.418175,2020-08-14 14:03:28.418175,Fri
325,C124,AS-26-QY-1839,2020-08-14 12:14:35.356402,2020-08-14 13:30:12.356402,Fri
326,C141,OD-85-KV-7609,2020-08-14 12:45:42.655812,2020-08-14 13:22:19.655812,Fri
327,C151,TS-32-ST-5217,2020-08-14 12:14:35.380494,2020-08-14 14:01:30.380494,Fri
328,C164,KA-37-NN-9855,2020-08-14 12:14:35.394064,2020-08-14 13:33:45.394064,Fri
329,C169,HR-23-ZZ-7447,2020-08-14 12:14:35.403235,2020-08-14 12:54:24.403235,Fri
330,C179,MH-73-TA-7748,2020-08-14 12:14:35.344673,2020-08-14 13:11:16.344673,Fri
331,C184,OD-25-ZH-4985,2020-08-14 12:14:35.440256,2020-08-14 12:47:41.440256,Fri
332,C196,PY-41-EZ-7548,2020-08-14 12:14:35.330809,2020-08-14 13:09:38.330809,Fri
333,D6,KL-14-SL-2220,2020-08-14 12:14:35.342267,2020-08-14 12:34:05.342267,Fri
334,D11,AS-66-GX-6565,2020-08-14 12:14:35.398548,2020-08-14 14:04:07.398548,Fri
335,D15,BR-16-JR-5430,2020-08-14 12:14:35.387453,2020-08-14 13:58:53.387453,Fri
336,D21,MN-10-YB-4064,2020-08-14 12:14:35.420879,2020-08-14 12:16:40.420879,Fri
337,D42,KA-10-BO-4970,2020-08-14 12:14:35.372628,2020-08-14 13:26:42.372628,Fri
338,D43,CH-69-CO-9937,2020-08-14 12:14:35.443409,2020-08-14 13:26:02.443409,Fri
339,D45,HR-70-XL-7568,2020-08-14 12:14:35.339990,2020-08-14 13:27:09.339990,Fri
340,D55,JK-32-RP-8875,2020-08-14 13:47:02.580245,2020-08-14 14:16:48.580245,Fri
341,D67,TR-98-ZL-2264,2020-08-14 12:14:35.313888,2020-08-14 12:40:47.313888,Fri
342,D79,HR-86-TH-7536,2020-08-14 12:14:35.325753,2020-08-14 13:42:28.325753,Fri
343,D87,CG-97-HM-9978,2020-08-14 12:14:35.384406,2020-08-14 13:49:01.384406,Fri
344,D98,MP-84-LN-6860,2020-08-14 12:14:35.430172,2020-08-14 13:37:51.430172,Fri
345,D165,UP-03-WI-4304,2020-08-14 12:14:35.333106,2020-08-14 13:21:01.333106,Fri
346,D183,ML-13-MF-0205,2020-08-14 12:14:35.433235,2020-08-14 12:42:07.433235,Fri
347,A76,AS-83-FZ-0910,2020-08-15 12:14:45.938929,2020-08-15 12:52:26.938929,Sat
348,B61,BR-88-MA-9823,2020-08-15 12:14:45.933760,2020-08-15 14:11:05.933760,Sat
349,C120,LD-86-FK-1244,2020-08-15 12:14:45.941207,2020-08-15 14:05:10.941207,Sat
350,C132,UK-32-FX-5575,2020-08-15 12:14:45.948052,2020-08-15 12:23:28.948052,Sat
351,C142,AS-60-EH-0544,2020-08-15 12:14:45.945777,2020-08-15 12:34:28.945777,Sat
352,D152,WB-91-VB-0915,2020-08-15 12:14:45.943494,2020-08-15 12:37:13.943494,Sat
353,D173,TS-52-WU-4256,2020-08-15 12:14:45.936557,2020-08-15 12:59:45.936557,Sat
354,A117,MH-94-CP-0745,2020-08-15 12:14:50.310302,2020-08-15 13:01:38.310302,Sat
355,B136,BR-68-OV-9040,2020-08-15 12:14:50.334336,2020-08-15 13:00:22.334336,Sat
356,B161,BR-59-TY-8796,2020-08-15 12:14:50.341395,2020-08-15 14:00:57.341395,Sat
357,B177,CG-22-AS-4917,2020-08-15 12:14:50.329481,2020-08-15 13:44:19.329481,Sat
358,C83,CH-40-XX-0243,2020-08-15 12:14:50.322032,2020-08-15 12:56:54.322032,Sat
359,C87,TN-93-VV-5631,2020-08-15 12:14:50.319394,2020-08-15 13:22:13.319394,Sat
360,C116,WB-19-ZM-9515,2020-08-15 12:14:50.313675,2020-08-15 12:20:41.313675,Sat
361,C131,RJ-56-LW-3717,2020-08-15 12:14:50.336707,2020-08-15 12:47:45.336707,Sat
362,C178,AN-71-OQ-0825,2020-08-15 12:14:50.316497,2020-08-15 12:55:22.316497,Sat
363,C185,UP-09-FJ-6544,2020-08-15 12:14:50.324667,2020-08-15 13:10:54.324667,Sat
364,C196,WB-55-AR-9595,2020-08-15 12:14:50.327119,2020-08-15 13:23:47.327119,Sat
365,D5,CH-95-DY-9760,2020-08-15 12:14:50.343735,2020-08-15 12:46:31.343735,Sat
366,D72,PY-16-CO-9801,2020-08-15 12:14:50.331825,2020-08-15 13:57:34.331825,Sat
367,D141,LA-52-EQ-5253,2020-08-15 12:14:50.339056,2020-08-15 12:40:06.339056,Sat
368,A2,SK-89-HW-9241,2020-08-16 12:14:58.652439,2020-08-16 12:50:02.652439,Sun
369,A3,KA-98-AW-0876,2020-08-16 12:14:59.036519,2020-08-16 12:45:26.036519,Sun
370,A4,AS-83-RE-6594,2020-08-16 12:14:58.679903,2020-08-16 12:47:25.679903,Sun
371,A15,DL-22-GZ-2035,2020-08-16 12:14:58.761658,2020-08-16 14:12:33.761658,Sun
372,A20,LA-02-KB-7403,2020-08-16 12:14:58.966046,2020-08-16 13:27:18.966046,Sun
373,A21,CH-10-UL-5071,2020-08-16 12:14:58.825558,2020-08-16 12:55:17.825558,Sun
374,A23,UK-92-RH-3828,2020-08-16 12:14:58.828349,2020-08-16 12:41:11.828349,Sun
375,A28,AN-17-HO-0691,2020-08-16 12:14:58.886613,2020-08-16 12:34:33.886613,Sun
376,A30,MP-85-IP-9803,2020-08-16 12:14:59.065711,2020-08-16 12:46:57.065711,Sun
377,A32,MZ-05-WJ-9442,2020-08-16 12:14:58.977526,2020-08-16 13:48:43.977526,Sun
378,A40,DL-25-DR-5168,2020-08-16 12:14:59.009845,2020-08-16 12:19:34.009845,Sun
379,A46,HR-03-KH-9640,2020-08-16 12:14:58.672970,2020-08-16 13:53:29.672970,Sun
380,A48,KL-10-PD-2243,2020-08-16 12:14:58.776756,2020-08-16 12:42:39.776756,Sun
381,A50,AP-97-NJ-7140,2020-08-16 12:14:58.859958,2020-08-16 12:53:00.859958,Sun
382,A54,UP-91-ZD-2455,2020-08-16 12:14:58.740414,2020-08-16 12:53:11.740414,Sun
383,A59,KA-08-AI-5317,2020-08-16 12:14:58.751876,2020-08-16 13:01:53.751876,Sun
384,A61,RJ-41-NW-1130,2020-08-16 12:14:58.791747,2020-08-16 13:19:21.791747,Sun
385,A68,PB-73-KR-2648,2020-08-16 12:14:58.614498,2020-08-16 13:32:46.614498,Sun
386,A71,TN-55-EG-0333,2020-08-16 12:14:58.650147,2020-08-16 12:50:45.650147,Sun
387,A75,TR-06-DU-1743,2020-08-16 12:14:58.928053,2020-08-16 13:50:17.928053,Sun
388,A77,UK-12-QZ-8385,2020-08-16 12:14:59.041085,2020-08-16 12:50:36.041085,Sun
389,A80,CH-19-YE-4777,2020-08-16 12:14:58.857668,2020-08-16 13:56:45.857668,Sun
390,A83,TN-94-NO-6918,2020-08-16 12:14:58.811082,2020-08-16 13:59:47.811082,Sun
391,A84,TS-29-UV-7081,2020-08-16 12:14:58.714864,2020-08-16 13:26:24.714864,Sun
392,A89,CH-61-QU-1288,2020-08-16 12:14:58.987281,2020-08-16 13:44:22.987281,Sun
393,A91,DD-61-QL-7538,2020-08-16 12:14:58.836197,2020-08-16 12:43:18.836197,Sun
394,A93,HR-69-XH-4602,2020-08-16 12:14:58.797310,2020-08-16 13:26:43.797310,Sun
395,A96,UP-38-SD-0998,2020-08-16 12:14:58.839128,2020-08-16 14:02:48.839128,Sun
396,A97,TN-71-YU-5587,2020-08-16 12:14:58.921150,2020-08-16 14:02:14.921150,Sun
397,A99,JK-96-UO-6273,2020-08-16 12:14:58.691503,2020-08-16 13:56:49.691503,Sun
398,A105,UK-04-NC-1443,2020-08-16 12:14:58.884179,2020-08-16 13:17:12.884179,Sun
399,A109,ML-36-MD-6027,2020-08-16 12:14:58.972942,2020-08-16 13:58:21.972942,Sun
400,A112,RJ-53-PC-4530,2020-08-16 12:14:58.862252,2020-08-16 12:38:21.862252,Sun
401,A113,ML-88-NX-9338,2020-08-16 12:14:58.636211,2020-08-16 13:56:43.636211,Sun
402,A116,WB-90-CR-2340,2020-08-16 12:14:58.744995,2020-08-16 12:40:14.744995,Sun
403,A119,KA-65-QU-1535,2020-08-16 12:14:58.686889,2020-08-16 14:08:36.686889,Sun
404,A124,AR-41-XN-4303,2020-08-16 12:14:58.622042,2020-08-16 13:31:31.622042,Sun
405,A126,AP-87-BA-8316,2020-08-16 12:14:58.950209,2020-08-16 13:59:31.950209,Sun
406,A136,DD-06-AH-4903,2020-08-16 12:14:58.979810,2020-08-16 13:08:25.979810,Sun
407,A145,AR-04-YO-0081,2020-08-16 12:14:58.689202,2020-08-16 12:33:20.689202,Sun
408,A146,PY-30-HH-9732,2020-08-16 12:14:59.019006,2020-08-16 13:37:10.019006,Sun
409,A150,PB-66-JW-0450,2020-08-16 12:14:59.026870,2020-08-16 13:09:52.026870,Sun
410,A154,MN-06-FQ-2748,2020-08-16 12:14:59.077268,2020-08-16 12:32:51.077268,Sun
411,A159,TR-23-OA-3851,2020-08-16 12:14:58.754295,2020-08-16 13:21:52.754295,Sun
412,A161,JH-21-SK-2354,2020-08-16 12:14:58.874585,2020-08-16 12:40:49.874585,Sun
413,A165,TR-86-PU-8103,2020-08-16 12:14:58.698524,2020-08-16 12:37:08.698524,Sun
414,A166,GJ-15-CR-9037,2020-08-16 12:14:58.994152,2020-08-16 13:37:30.994152,Sun
415,A170,TN-45-YL-8656,2020-08-16 12:14:58.657162,2020-08-16 12:26:56.657162,Sun
416,A174,TS-10-TD-1524,2020-08-16 12:14:58.784729,2020-08-16 12:59:24.784729,Sun
417,A175,GA-77-VB-7138,2020-08-16 12:14:58.766788,2020-08-16 12:32:15.766788,Sun
418,A178,PB-62-GA-6555,2020-08-16 12:14:58.742703,2020-08-16 13:08:26.742703,Sun
419,A180,UK-47-NE-1146,2020-08-16 12:14:59.063393,2020-08-16 12:46:32.063393,Sun
420,A181,DL-66-JP-4309,2020-08-16 12:14:58.869159,2020-08-16 12:59:12.869159,Sun
421,A182,MN-01-LX-7692,2020-08-16 12:14:58.970634,2020-08-16 13:34:16.970634,Sun
422,A185,TN-17-LJ-4469,2020-08-16 12:14:58.943308,2020-08-16 12:25:10.943308,Sun
423,A190,HR-26-HW-2961,2020-08-16 12:14:58.640984,2020-08-16 13:39:20.640984,Sun
424,A194,WB-02-CL-7835,2020-08-16 12:14:58.989569,2020-08-16 12:15:02.989569,Sun
425,A196,SK-48-BG-4532,2020-08-16 12:14:58.996444,2020-08-16 12:42:50.996444,Sun
426,B5,GA-02-RA-4915,2020-08-16 12:14:58.938489,2020-08-16 13:56:23.938489,Sun
427,B10,TR-38-OV-5550,2020-08-16 12:14:58.864580,2020-08-16 14:08:25.864580,Sun
428,B12,JH-93-GV-6060,2020-08-16 12:14:59.045656,2020-08-16 13:35:29.045656,Sun
429,B13,GJ-01-DL-5372,2020-08-16 12:14:58.866875,2020-08-16 12:44:32.866875,Sun
430,B18,JK-60-KG-7902,2020-08-16 12:14:58.663523,2020-08-16 13:55:59.663523,Sun
431,B26,TS-67-ZH-4506,2020-08-16 12:14:58.808767,2020-08-16 13:30:27.808767,Sun
432,B30,DL-21-IX-8824,2020-08-16 12:14:59.016718,2020-08-16 12:59:50.016718,Sun
433,B37,AS-46-EM-6221,2020-08-16 12:14:58.904226,2020-08-16 13:17:46.904226,Sun
434,B43,PY-34-VI-1331,2020-08-16 12:14:58.645570,2020-08-16 13:03:23.645570,Sun
435,B45,SK-43-DA-5396,2020-08-16 12:14:58.789464,2020-08-16 14:07:08.789464,Sun
436,B47,LD-94-NO-8417,2020-08-16 12:14:59.014423,2020-08-16 13:29:16.014423,Sun
437,B50,AS-28-ER-2101,2020-08-16 12:14:58.643278,2020-08-16 13:10:35.643278,Sun
438,B55,GA-73-DR-5313,2020-08-16 12:14:59.029650,2020-08-16 13:08:53.029650,Sun
439,B64,TR-33-ZO-6822,2020-08-16 12:14:58.823223,2020-08-16 13:59:46.823223,Sun
440,B70,HR-79-LO-5257,2020-08-16 12:14:58.724169,2020-08-16 12:26:24.724169,Sun
441,B73,LA-70-ON-9490,2020-08-16 12:14:58.721880,2020-08-16 14:12:07.721880,Sun
442,B74,WB-77-IN-2837,2020-08-16 12:14:59.031937,2020-08-16 13:58:38.031937,Sun
443,B75,PB-10-JE-5507,2020-08-16 12:14:58.735675,2020-08-16 12:21:44.735675,Sun
444,B76,HP-86-SX-7750,2020-08-16 12:14:59.084018,2020-08-16 12:21:32.084018,Sun
445,B82,CH-02-NM-0233,2020-08-16 12:14:58.626676,2020-08-16 14:07:01.626676,Sun
446,B83,HR-27-CO-8238,2020-08-16 12:14:59.050238,2020-08-16 13:42:40.050238,Sun
447,B89,AS-28-NB-8849,2020-08-16 12:14:58.998735,2020-08-16 13:58:23.998735,Sun
448,B90,AN-13-AP-7732,2020-08-16 12:14:58.914256,2020-08-16 12:52:00.914256,Sun
449,B95,RJ-16-FV-0910,2020-08-16 12:14:58.855370,2020-08-16 13:12:48.855370,Sun
450,B101,PB-87-GL-9089,2020-08-16 12:14:58.876884,2020-08-16 14:08:58.876884,Sun
451,B111,RJ-34-RK-0968,2020-08-16 12:14:58.896887,2020-08-16 14:04:13.896887,Sun
452,B117,TS-62-WS-8201,2020-08-16 12:14:58.631248,2020-08-16 13:21:02.631248,Sun
453,B118,MP-95-AR-2907,2020-08-16 12:14:58.624389,2020-08-16 12:55:46.624389,Sun
454,B119,AR-27-OV-2510,2020-08-16 12:14:58.647861,2020-08-16 13:07:53.647861,Sun
455,B121,UP-68-XW-3708,2020-08-16 12:14:59.003797,2020-08-16 14:01:25.003797,Sun
456,B122,PY-82-JU-3586,2020-08-16 12:14:59.043369,2020-08-16 13:46:44.043369,Sun
457,B134,MP-29-EG-3096,2020-08-16 12:14:58.830635,2020-08-16 13:51:59.830635,Sun
458,B135,UP-67-WM-3263,2020-08-16 12:14:58.925757,2020-08-16 13:55:49.925757,Sun
459,B137,LA-67-FB-8464,2020-08-16 12:14:58.749590,2020-08-16 12:18:13.749590,Sun
460,B150,GJ-76-GI-9246,2020-08-16 12:14:58.712534,2020-08-16 12:31:01.712534,Sun
461,B152,UP-97-QL-7421,2020-08-16 12:14:58.947917,2020-08-16 13:41:49.947917,Sun
462,B153,UP-13-TN-2407,2020-08-16 12:14:58.726507,2020-08-16 13:08:32.726507,Sun
463,B162,WB-43-OR-9393,2020-08-16 12:14:58.804156,2020-08-16 13:38:07.804156,Sun
464,B165,MP-73-WV-7704,2020-08-16 12:14:58.705651,2020-08-16 12:52:07.705651,Sun
465,B166,DL-35-KX-1322,2020-08-16 12:14:59.012133,2020-08-16 12:34:49.012133,Sun
466,B169,AP-43-UT-2331,2020-08-16 12:14:58.958607,2020-08-16 13:37:38.958607,Sun
467,B177,TR-28-LD-0020,2020-08-16 12:14:58.923447,2020-08-16 13:19:01.923447,Sun
468,B181,JH-07-TX-2102,2020-08-16 12:14:58.619587,2020-08-16 13:31:46.619587,Sun
469,B182,MH-27-GG-9382,2020-08-16 12:14:58.906593,2020-08-16 13:31:38.906593,Sun
470,B186,AP-45-HS-6483,2020-08-16 12:14:58.846058,2020-08-16 13:26:20.846058,Sun
471,B193,CG-43-TJ-2167,2020-08-16 12:14:58.719441,2020-08-16 13:24:21.719441,Sun
472,C2,TS-40-CH-1203,2020-08-16 12:14:58.782367,2020-08-16 14:02:42.782367,Sun
473,C6,HP-38-UW-1500,2020-08-16 12:14:58.684480,2020-08-16 12:24:40.684480,Sun
474,C17,ML-58-MD-8238,2020-08-16 12:14:58.638680,2020-08-16 13:28:19.638680,Sun
475,C19,WB-90-AK-4700,2020-08-16 12:14:58.963252,2020-08-16 12:36:36.963252,Sun
476,C20,KA-05-XQ-5535,2020-08-16 12:14:58.833902,2020-08-16 12:34:53.833902,Sun
477,C26,AS-21-LD-5451,2020-08-16 12:14:59.068001,2020-08-16 14:08:20.068001,Sun
478,C27,MP-24-SY-5867,2020-08-16 12:14:58.670633,2020-08-16 13:27:27.670633,Sun
479,C36,MP-99-MI-1905,2020-08-16 12:14:58.779095,2020-08-16 12:43:33.779095,Sun
480,C37,DD-15-HX-7310,2020-08-16 12:14:58.772097,2020-08-16 12:34:15.772097,Sun
481,C39,GJ-92-YD-6831,2020-08-16 12:14:59.047953,2020-08-16 12:50:33.047953,Sun
482,C40,AN-44-EW-0929,2020-08-16 12:14:58.801614,2020-08-16 13:45:14.801614,Sun
483,C50,TN-68-JE-8616,2020-08-16 12:14:58.918858,2020-08-16 12:45:23.918858,Sun
484,C51,KL-32-MX-9846,2020-08-16 12:14:58.717156,2020-08-16 14:04:31.717156,Sun
485,C52,AR-34-UV-2248,2020-08-16 12:14:58.693791,2020-08-16 12:16:28.693791,Sun
486,C55,JH-70-MW-6870,2020-08-16 12:14:58.852951,2020-08-16 12:46:36.852951,Sun
487,C58,JH-07-RR-4850,2020-08-16 12:14:58.700821,2020-08-16 13:57:13.700821,Sun
488,C59,LD-00-JZ-7257,2020-08-16 12:14:58.675309,2020-08-16 13:56:45.675309,Sun
489,C66,DL-93-MJ-2484,2020-08-16 12:14:58.707958,2020-08-16 13:00:04.707958,Sun
490,C75,TS-63-KX-9118,2020-08-16 12:14:59.021296,2020-08-16 13:35:27.021296,Sun
491,C80,CG-91-OS-2560,2020-08-16 12:14:59.024570,2020-08-16 13:39:01.024570,Sun
492,C81,OD-38-VO-0286,2020-08-16 12:14:58.888997,2020-08-16 13:57:53.888997,Sun
493,C84,LD-16-XG-9296,2020-08-16 12:14:59.058243,2020-08-16 12:28:48.058243,Sun
494,C88,OD-33-CX-2272,2020-08-16 12:14:58.820416,2020-08-16 14:06:53.820416,Sun
495,C89,KL-02-NE-0592,2020-08-16 12:14:58.940980,2020-08-16 13:18:49.940980,Sun
496,C92,AR-43-DG-5453,2020-08-16 12:14:58.628964,2020-08-16 13:33:14.628964,Sun
497,C97,GA-29-SB-0144,2020-08-16 12:14:58.841479,2020-08-16 12:58:14.841479,Sun
498,C99,JH-08-OH-3489,2020-08-16 12:14:58.930349,2020-08-16 12:26:22.930349,Sun
499,C100,AS-42-PQ-0359,2020-08-16 12:14:59.074890,2020-08-16 12:41:21.074890,Sun
500,C101,ML-19-SA-5039,2020-08-16 12:14:58.975238,2020-08-16 13:45:22.975238,Sun
501,C106,TN-08-RP-1129,2020-08-16 12:14:58.911908,2020-08-16 13:30:19.911908,Sun
502,C108,UK-51-YX-8433,2020-08-16 12:14:58.733384,2020-08-16 12:32:09.733384,Sun
503,C113,GJ-33-ZJ-6452,2020-08-16 12:14:59.001510,2020-08-16 13:22:16.001510,Sun
504,C124,LD-60-PV-4778,2020-08-16 12:14:58.703299,2020-08-16 12:53:14.703299,Sun
505,C129,WB-26-TB-2789,2020-08-16 12:14:58.759378,2020-08-16 13:00:55.759378,Sun
506,C141,HR-04-YY-2163,2020-08-16 12:14:59.038804,2020-08-16 13:02:13.038804,Sun
507,C144,MP-47-LR-2981,2020-08-16 12:14:58.682192,2020-08-16 13:17:13.682192,Sun
508,C147,MN-76-VX-8025,2020-08-16 12:14:58.769765,2020-08-16 13:24:30.769765,Sun
509,C159,PB-19-VV-3575,2020-08-16 12:14:58.757096,2020-08-16 14:01:34.757096,Sun
510,C161,MH-27-RZ-4398,2020-08-16 12:14:58.899179,2020-08-16 13:44:23.899179,Sun
511,C163,LD-78-RY-1641,2020-08-16 12:14:59.052781,2020-08-16 14:08:46.052781,Sun
512,C164,GA-73-HJ-5490,2020-08-16 12:14:58.787155,2020-08-16 12:31:44.787155,Sun
513,C169,TR-65-UI-6832,2020-08-16 12:14:58.982155,2020-08-16 12:42:02.982155,Sun
514,C184,GA-55-DV-5277,2020-08-16 12:14:58.806478,2020-08-16 12:39:44.806478,Sun
515,C186,DL-41-NZ-8298,2020-08-16 12:14:58.747299,2020-08-16 12:33:22.747299,Sun
516,C194,BR-48-SA-5161,2020-08-16 12:14:58.731093,2020-08-16 14:12:14.731093,Sun
517,D4,PY-76-AE-9402,2020-08-16 12:14:58.654869,2020-08-16 13:37:45.654869,Sun
518,D8,MN-84-BO-5088,2020-08-16 12:14:58.696174,2020-08-16 12:51:34.696174,Sun
519,D9,CH-79-OC-0166,2020-08-16 12:14:58.668207,2020-08-16 12:54:18.668207,Sun
520,D10,MZ-64-BP-7289,2020-08-16 12:14:58.815698,2020-08-16 13:09:22.815698,Sun
521,D14,GA-06-YU-6663,2020-08-16 12:14:58.794030,2020-08-16 13:05:01.794030,Sun
522,D34,BR-66-XT-0053,2020-08-16 12:14:58.879178,2020-08-16 14:05:27.879178,Sun
523,D35,HP-71-KN-8696,2020-08-16 12:14:58.933621,2020-08-16 13:08:24.933621,Sun
524,D38,AR-97-OI-5138,2020-08-16 12:14:58.728800,2020-08-16 14:05:45.728800,Sun
525,D41,WB-96-JI-1815,2020-08-16 12:14:58.991867,2020-08-16 13:36:15.991867,Sun
526,D45,AP-93-PD-3791,2020-08-16 12:14:59.061026,2020-08-16 13:04:29.061026,Sun
527,D55,BR-81-WZ-9720,2020-08-16 12:14:58.891803,2020-08-16 12:43:33.891803,Sun
528,D72,AS-88-TF-7815,2020-08-16 12:14:58.738112,2020-08-16 13:57:56.738112,Sun
529,D73,PY-47-LP-0444,2020-08-16 12:14:58.710248,2020-08-16 12:56:20.710248,Sun
530,D80,TS-12-RY-2999,2020-08-16 12:14:58.968330,2020-08-16 13:37:17.968330,Sun
531,D81,LA-55-AJ-7368,2020-08-16 12:14:58.916560,2020-08-16 13:23:27.916560,Sun
532,D82,GJ-74-KN-1142,2020-08-16 12:14:58.659985,2020-08-16 13:06:25.659985,Sun
