,Parking Position,Car Number Plate,Entry Time,Exit Time,Day
1237,A78,BR-13-NW-7609,2020-07-19 11:12:00.780235,2020-07-19 11:38:22.780235,Sun
1238,A88,MH-72-WD-7575,2020-07-19 20:43:39.192935,2020-07-19 21:08:49.192935,Sun
1239,A93,PB-18-BM-1497,2020-07-19 12:33:03.675679,2020-07-19 13:20:06.675679,Sun
1240,A96,PB-30-BM-9749,2020-07-19 19:25:14.223993,2020-07-19 20:08:16.223993,Sun
1241,A99,MP-47-XO-4020,2020-07-19 10:22:55.309057,2020-07-19 11:54:15.309057,Sun
1242,A111,GJ-78-RQ-9718,2020-07-19 11:16:07.544160,2020-07-19 12:51:01.544160,Sun
1243,A114,TS-19-LQ-9358,2020-07-19 13:32:05.485377,2020-07-19 14:03:09.485377,Sun
1244,A120,JK-00-ZB-0256,2020-07-19 19:25:14.432127,2020-07-19 20:35:32.432127,Sun
1245,A124,AR-80-KA-7185,2020-07-19 11:23:01.539781,2020-07-19 13:06:05.539781,Sun
1246,A130,UP-66-AU-5269,2020-07-19 09:46:02.387950,2020-07-19 10:58:47.387950,Sun
1247,A134,DD-40-AC-3396,2020-07-19 19:25:14.462147,2020-07-19 20:29:37.462147,Sun
1248,A138,HP-11-LZ-3874,2020-07-19 09:14:54.315788,2020-07-19 09:52:58.315788,Sun
1249,A139,PY-00-LZ-1845,2020-07-19 11:19:35.557978,2020-07-19 13:17:15.557978,Sun
1250,A149,AR-41-YJ-1923,2020-07-19 19:25:14.285385,2020-07-19 19:44:07.285385,Sun
1251,A151,PB-93-GF-1483,2020-07-19 12:53:54.433514,2020-07-19 13:57:02.433514,Sun
1252,A159,RJ-16-HW-8070,2020-07-19 19:25:14.356688,2020-07-19 20:17:21.356688,Sun
1253,A200,TS-94-DN-5905,2020-07-19 08:12:14.552738,2020-07-19 08:18:38.552738,Sun
1254,B15,GA-48-DN-0850,2020-07-19 09:16:41.563831,2020-07-19 10:20:52.563831,Sun
1255,B20,GJ-16-IS-5337,2020-07-19 13:41:30.682802,2020-07-19 15:16:45.682802,Sun
1256,B23,AR-34-OK-1954,2020-07-19 14:28:54.850313,2020-07-19 15:51:39.850313,Sun
1257,B24,BR-73-ZY-6089,2020-07-19 10:31:28.088062,2020-07-19 11:16:32.088062,Sun
1258,B39,UK-70-YP-6508,2020-07-19 10:56:38.294793,2020-07-19 11:15:50.294793,Sun
1259,B44,MN-42-OY-4182,2020-07-19 19:25:14.414816,2020-07-19 20:08:38.414816,Sun
1260,B47,UP-85-MQ-3106,2020-07-19 12:35:09.243826,2020-07-19 12:37:44.243826,Sun
1261,B50,RJ-23-VY-5717,2020-07-19 09:35:36.613827,2020-07-19 11:32:26.613827,Sun
1262,B61,MH-41-WP-7963,2020-07-19 11:18:55.572167,2020-07-19 12:11:23.572167,Sun
1263,B62,TN-55-HM-6604,2020-07-19 11:19:14.126724,2020-07-19 11:50:29.126724,Sun
1264,B66,AN-54-WD-1262,2020-07-19 20:35:51.179377,2020-07-19 20:53:49.179377,Sun
1265,B71,WB-94-ON-6150,2020-07-19 11:27:16.498893,2020-07-19 11:44:43.498893,Sun
1266,B75,GA-29-ZY-0680,2020-07-19 16:01:21.908666,2020-07-19 16:15:22.908666,Sun
1267,B78,CG-14-ZZ-8885,2020-07-19 14:24:28.579648,2020-07-19 15:28:33.579648,Sun
1268,B81,ML-33-KP-4514,2020-07-19 19:25:14.346041,2020-07-19 20:02:47.346041,Sun
1269,B90,MZ-36-BH-8910,2020-07-19 10:51:30.777544,2020-07-19 11:52:52.777544,Sun
1270,B92,LA-10-EQ-4664,2020-07-19 20:42:41.158809,2020-07-19 21:54:07.158809,Sun
1271,B94,CG-10-YU-5154,2020-07-19 17:00:24.073101,2020-07-19 18:35:01.073101,Sun
1272,B100,CG-63-QL-6984,2020-07-19 15:58:08.510467,2020-07-19 16:52:40.510467,Sun
1273,B103,JK-30-DK-8117,2020-07-19 12:08:59.366304,2020-07-19 13:13:30.366304,Sun
1274,B104,OD-97-OW-7149,2020-07-19 10:41:54.340229,2020-07-19 10:48:49.340229,Sun
1275,B109,AN-85-RN-2909,2020-07-19 13:52:35.376538,2020-07-19 14:10:39.376538,Sun
1276,B116,TS-35-BU-9562,2020-07-19 10:18:22.394119,2020-07-19 11:03:25.394119,Sun
1277,B117,SK-82-WZ-6822,2020-07-19 10:52:36.335714,2020-07-19 11:45:34.335714,Sun
1278,B120,KA-97-UF-3357,2020-07-19 09:29:28.268896,2020-07-19 09:56:01.268896,Sun
1279,B123,JH-20-RD-1004,2020-07-19 19:25:14.290921,2020-07-19 19:41:19.290921,Sun
1280,B137,HP-11-HJ-0706,2020-07-19 19:14:57.905532,2020-07-19 20:10:35.905532,Sun
1281,B142,KL-65-SB-7523,2020-07-19 19:25:14.317975,2020-07-19 19:48:00.317975,Sun
1282,B166,HP-29-AN-4709,2020-07-19 10:53:35.347319,2020-07-19 12:24:59.347319,Sun
1283,B167,TN-27-OX-9542,2020-07-19 11:23:06.289910,2020-07-19 13:04:57.289910,Sun
1284,B168,DL-25-EF-5619,2020-07-19 19:25:14.274226,2020-07-19 20:43:57.274226,Sun
1285,B169,RJ-83-CR-3060,2020-07-19 10:39:50.397109,2020-07-19 12:18:03.397109,Sun
1286,B178,JK-57-ZW-1874,2020-07-19 19:25:14.090190,2020-07-19 20:57:03.090190,Sun
1287,B181,TN-44-GH-5682,2020-07-19 13:52:57.369204,2020-07-19 15:21:10.369204,Sun
1288,B183,MZ-92-UF-1739,2020-07-19 14:03:26.901033,2020-07-19 14:26:11.901033,Sun
1289,C2,LA-03-XC-5110,2020-07-19 17:39:12.662179,2020-07-19 17:42:33.662179,Sun
1290,C7,UP-04-TC-4851,2020-07-19 08:49:21.221715,2020-07-19 09:27:08.221715,Sun
1291,C38,AR-89-UE-8308,2020-07-19 12:51:05.300038,2020-07-19 13:38:57.300038,Sun
1292,C41,TR-56-SH-9189,2020-07-19 14:26:27.574887,2020-07-19 14:43:05.574887,Sun
1293,C43,UK-85-RX-8760,2020-07-19 08:10:30.508555,2020-07-19 09:12:57.508555,Sun
1294,C46,UK-42-LY-7645,2020-07-19 13:15:45.329058,2020-07-19 14:21:24.329058,Sun
1295,C47,AP-80-YU-8087,2020-07-19 08:21:01.469215,2020-07-19 09:12:36.469215,Sun
1296,C52,BR-93-HV-5527,2020-07-19 08:21:16.453384,2020-07-19 09:47:52.453384,Sun
1297,C53,MH-52-GP-6671,2020-07-19 19:25:14.084863,2020-07-19 20:44:56.084863,Sun
1298,C57,BR-71-YE-4470,2020-07-19 19:25:14.183879,2020-07-19 20:58:14.183879,Sun
1299,C62,ML-35-FS-4527,2020-07-19 11:43:46.764802,2020-07-19 13:05:49.764802,Sun
1300,C68,KA-48-JA-7361,2020-07-19 19:25:14.255558,2020-07-19 19:58:59.255558,Sun
1301,C70,OD-89-EQ-4185,2020-07-19 12:17:55.667092,2020-07-19 12:23:43.667092,Sun
1302,C72,MP-01-AY-0157,2020-07-19 10:07:06.685267,2020-07-19 10:38:37.685267,Sun
1303,C83,GJ-89-VT-4937,2020-07-19 10:16:16.495268,2020-07-19 11:03:16.495268,Sun
1304,C91,KL-18-KK-2801,2020-07-19 10:47:39.488916,2020-07-19 11:19:49.488916,Sun
1305,C94,LD-52-AU-0738,2020-07-19 13:45:51.714503,2020-07-19 14:22:17.714503,Sun
1306,C100,WB-64-TT-2792,2020-07-19 10:44:50.287505,2020-07-19 11:45:46.287505,Sun
1307,C101,KA-56-NR-8852,2020-07-19 14:22:24.651592,2020-07-19 15:36:19.651592,Sun
1308,C109,UP-24-CI-4691,2020-07-19 19:25:14.191380,2020-07-19 19:29:23.191380,Sun
1309,C118,JK-43-AI-5142,2020-07-19 07:37:36.521275,2020-07-19 07:48:40.521275,Sun
1310,C119,UK-18-OY-1641,2020-07-19 09:33:11.261252,2020-07-19 11:01:15.261252,Sun
1311,C121,ML-12-CN-7904,2020-07-19 19:25:14.296179,2020-07-19 19:39:24.296179,Sun
1312,C126,RJ-04-FM-2756,2020-07-19 07:46:00.359300,2020-07-19 09:06:14.359300,Sun
1313,C128,TS-17-YF-2154,2020-07-19 13:13:43.722867,2020-07-19 14:26:16.722867,Sun
1314,C129,UK-89-EB-9672,2020-07-19 09:45:38.406644,2020-07-19 10:51:24.406644,Sun
1315,C134,RJ-57-OS-9285,2020-07-19 08:46:15.345226,2020-07-19 10:40:19.345226,Sun
1316,C150,PB-35-GC-2917,2020-07-19 17:33:14.948923,2020-07-19 19:31:49.948923,Sun
1317,C155,GA-31-OE-3954,2020-07-19 12:45:42.661885,2020-07-19 13:42:53.661885,Sun
1318,C156,MN-91-NV-6878,2020-07-19 11:26:06.604947,2020-07-19 11:46:41.604947,Sun
1319,C157,SK-50-YN-6211,2020-07-19 10:57:54.591215,2020-07-19 12:33:41.591215,Sun
1320,C158,KA-01-IH-5125,2020-07-19 09:00:59.315514,2020-07-19 10:20:38.315514,Sun
1321,C160,UP-92-YC-6929,2020-07-19 13:13:22.647171,2020-07-19 15:05:07.647171,Sun
1322,C162,JH-81-RA-5364,2020-07-19 20:26:01.163871,2020-07-19 20:57:03.163871,Sun
1323,C166,UP-48-JK-0671,2020-07-19 19:25:14.260624,2020-07-19 20:17:09.260624,Sun
1324,C180,HR-80-PP-4074,2020-07-19 12:25:45.246102,2020-07-19 13:13:06.246102,Sun
1325,C190,OD-56-DC-0082,2020-07-19 13:25:43.432980,2020-07-19 15:15:22.432980,Sun
1326,C196,GJ-57-YS-7074,2020-07-19 18:26:49.609413,2020-07-19 20:12:49.609413,Sun
1327,D3,TN-65-XL-7115,2020-07-19 19:25:14.456513,2020-07-19 20:17:33.456513,Sun
1328,D14,CG-57-RX-1579,2020-07-19 12:46:07.385694,2020-07-19 13:55:10.385694,Sun
1329,D26,TR-03-ZO-8851,2020-07-19 09:04:03.566886,2020-07-19 09:28:45.566886,Sun
1330,D27,RJ-22-SE-2843,2020-07-19 19:25:14.127181,2020-07-19 20:51:50.127181,Sun
1331,D28,HP-21-KX-8050,2020-07-19 13:26:27.416681,2020-07-19 13:34:25.416681,Sun
1332,D30,GA-56-OF-8975,2020-07-19 10:51:51.678665,2020-07-19 11:20:13.678665,Sun
1333,D31,ML-45-IJ-1076,2020-07-19 12:35:40.415810,2020-07-19 14:06:50.415810,Sun
1334,D35,LA-59-GU-2509,2020-07-19 13:33:13.759348,2020-07-19 13:56:42.759348,Sun
1335,D36,MN-27-KQ-2682,2020-07-19 11:03:55.504522,2020-07-19 11:52:58.504522,Sun
1336,D42,GA-71-MZ-0266,2020-07-19 12:50:41.507899,2020-07-19 14:01:05.507899,Sun
1337,D47,PB-36-JV-6142,2020-07-19 09:27:38.244062,2020-07-19 10:41:17.244062,Sun
1338,D48,MZ-17-LA-6825,2020-07-19 12:14:53.785954,2020-07-19 12:51:04.785954,Sun
1339,D51,KA-01-IK-4821,2020-07-19 12:14:56.241554,2020-07-19 12:29:20.241554,Sun
1340,D53,RJ-72-YV-6517,2020-07-19 19:25:14.098529,2020-07-19 19:26:32.098529,Sun
1341,D54,CH-44-UL-2661,2020-07-19 17:46:36.241454,2020-07-19 19:10:06.241454,Sun
1342,D76,ML-98-WA-6101,2020-07-19 13:09:08.745158,2020-07-19 13:38:00.745158,Sun
1343,D77,JH-48-VY-6477,2020-07-19 09:59:22.530542,2020-07-19 10:36:36.530542,Sun
1344,D89,MH-53-VJ-8864,2020-07-19 10:40:04.339908,2020-07-19 11:50:30.339908,Sun
1345,D93,RJ-38-OQ-5293,2020-07-19 12:26:46.486479,2020-07-19 13:54:02.486479,Sun
1346,D96,DL-47-OX-3667,2020-07-19 11:34:25.508238,2020-07-19 12:37:12.508238,Sun
1347,D97,TN-94-LT-1913,2020-07-19 10:15:51.326134,2020-07-19 12:02:32.326134,Sun
1348,D98,DL-79-AS-8070,2020-07-19 10:52:07.285225,2020-07-19 11:37:40.285225,Sun
1349,D111,TR-45-WC-5313,2020-07-19 19:25:14.216270,2020-07-19 21:02:49.216270,Sun
1350,D127,UP-52-IU-0308,2020-07-19 19:25:14.189001,2020-07-19 21:22:53.189001,Sun
1351,D138,CH-54-OT-0195,2020-07-19 18:20:39.884020,2020-07-19 18:52:05.884020,Sun
1352,D139,TR-42-SD-7657,2020-07-19 13:14:49.189046,2020-07-19 13:44:00.189046,Sun
1353,D140,PY-86-WL-3147,2020-07-19 12:19:01.412198,2020-07-19 13:19:13.412198,Sun
1354,D142,SK-77-HF-1636,2020-07-19 07:35:52.243920,2020-07-19 08:10:11.243920,Sun
1355,D151,DD-73-RH-0746,2020-07-19 21:33:39.481304,2020-07-19 22:30:51.481304,Sun
1356,D159,GA-16-CF-5398,2020-07-19 10:31:13.635692,2020-07-19 11:01:48.635692,Sun
1357,D162,GA-15-YM-0996,2020-07-19 10:00:46.428936,2020-07-19 10:19:19.428936,Sun
1358,D163,AR-16-BH-0784,2020-07-19 08:34:27.191467,2020-07-19 09:11:01.191467,Sun
1359,D176,AS-91-HC-3002,2020-07-19 19:25:14.173495,2020-07-19 20:19:28.173495,Sun
1360,D181,UP-54-XP-1301,2020-07-19 19:25:14.226372,2020-07-19 20:10:57.226372,Sun
1361,D193,KA-99-LI-9654,2020-07-19 21:29:22.137792,2020-07-19 23:20:04.137792,Sun
1362,D197,UP-96-RO-5773,2020-07-19 19:25:14.392611,2020-07-19 19:37:58.392611,Sun
1363,A2,DL-45-GP-5910,2020-07-19 09:20:00.355800,2020-07-19 09:23:27.355800,Sun
1364,A8,UP-37-RC-3535,2020-07-19 10:15:41.739020,2020-07-19 11:14:08.739020,Sun
1365,A22,MH-26-ML-5547,2020-07-19 19:00:16.609546,2020-07-19 19:05:48.609546,Sun
1366,A44,DL-34-AP-2953,2020-07-19 15:57:36.870544,2020-07-19 16:39:34.870544,Sun
1367,A61,RJ-68-NC-1311,2020-07-19 21:25:25.276615,2020-07-19 23:06:43.276615,Sun
1368,A81,RJ-83-CH-6779,2020-07-19 14:09:30.765425,2020-07-19 15:57:36.765425,Sun
1369,A92,TS-65-PS-9839,2020-07-19 15:44:00.539032,2020-07-19 17:10:18.539032,Sun
1370,A109,TR-12-XC-6034,2020-07-19 09:23:41.629842,2020-07-19 11:15:13.629842,Sun
1371,A113,BR-22-JK-8577,2020-07-19 14:27:10.411970,2020-07-19 14:47:57.411970,Sun
1372,A121,HR-02-FE-5609,2020-07-19 11:00:41.259043,2020-07-19 12:13:09.259043,Sun
1373,A125,UP-37-YX-6828,2020-07-19 11:51:29.414454,2020-07-19 13:00:47.414454,Sun
1374,A131,KA-32-ZG-4977,2020-07-19 21:25:25.228259,2020-07-19 22:43:04.228259,Sun
1375,A138,AN-73-AP-1098,2020-07-19 10:02:58.315788,2020-07-19 12:01:15.315788,Sun
1376,A152,TR-92-OH-5791,2020-07-19 08:54:33.186571,2020-07-19 09:22:21.186571,Sun
1377,A166,GJ-08-FS-5284,2020-07-19 21:25:25.291917,2020-07-19 22:35:54.291917,Sun
1378,B5,RJ-27-YL-7233,2020-07-19 10:39:10.204606,2020-07-19 11:11:46.204606,Sun
1379,B6,KA-57-AB-8426,2020-07-19 11:05:14.380627,2020-07-19 11:33:30.380627,Sun
1380,B17,AP-52-NE-9525,2020-07-19 21:25:25.204040,2020-07-19 22:23:45.204040,Sun
1381,B21,CH-70-XF-9006,2020-07-19 10:07:47.658920,2020-07-19 11:26:45.658920,Sun
1382,B22,AR-09-RC-9434,2020-07-19 11:01:40.669334,2020-07-19 11:21:41.669334,Sun
1383,B24,PY-66-KE-3230,2020-07-19 11:26:32.088062,2020-07-19 13:07:13.088062,Sun
1384,B48,UP-69-PU-6263,2020-07-19 12:11:07.364502,2020-07-19 13:24:44.364502,Sun
1385,B68,RJ-56-CH-5784,2020-07-19 13:20:40.658197,2020-07-19 15:10:42.658197,Sun
1386,B84,CH-34-ZR-1759,2020-07-19 13:56:18.868180,2020-07-19 15:03:18.868180,Sun
1387,B92,MP-17-EK-4347,2020-07-19 22:04:07.158809,2020-07-19 23:44:59.158809,Sun
1388,B96,AP-36-UP-4342,2020-07-19 12:52:03.575093,2020-07-19 13:15:07.575093,Sun
1389,B100,TN-80-RT-6357,2020-07-19 17:02:40.510467,2020-07-19 18:53:36.510467,Sun
1390,B104,ML-31-OG-6581,2020-07-19 10:58:49.340229,2020-07-19 11:19:14.340229,Sun
1391,B111,SK-91-PF-4822,2020-07-19 09:48:53.212015,2020-07-19 10:37:55.212015,Sun
1392,B125,UK-32-HA-4725,2020-07-19 09:56:35.713529,2020-07-19 11:12:09.713529,Sun
1393,B147,DD-37-HM-1267,2020-07-19 09:26:38.350326,2020-07-19 10:21:09.350326,Sun
1394,B151,AR-40-OJ-7365,2020-07-19 17:29:58.873542,2020-07-19 18:43:47.873542,Sun
1395,B175,DL-46-DX-5909,2020-07-19 13:19:58.410851,2020-07-19 14:20:10.410851,Sun
1396,B186,BR-22-YF-7653,2020-07-19 17:18:12.657024,2020-07-19 18:07:18.657024,Sun
1397,C15,GJ-99-OD-5260,2020-07-19 11:17:28.532865,2020-07-19 13:14:32.532865,Sun
1398,C22,GA-30-JV-1122,2020-07-19 21:25:25.364198,2020-07-19 22:08:19.364198,Sun
1399,C25,UK-60-DM-7923,2020-07-19 09:23:33.285983,2020-07-19 10:12:38.285983,Sun
1400,C39,UK-58-RR-5325,2020-07-19 09:11:48.438307,2020-07-19 11:02:17.438307,Sun
1401,C42,TR-24-KW-2934,2020-07-19 21:25:25.113421,2020-07-19 22:57:47.113421,Sun
1402,C49,TN-53-JD-6109,2020-07-19 13:12:36.630163,2020-07-19 14:17:12.630163,Sun
1403,C64,LA-47-HK-0847,2020-07-19 21:25:25.324267,2020-07-19 22:06:43.324267,Sun
1404,C68,ML-32-ML-5398,2020-07-19 20:08:59.255558,2020-07-19 20:41:52.255558,Sun
1405,C73,KA-15-EG-0548,2020-07-19 09:41:11.501316,2020-07-19 10:18:43.501316,Sun
1406,C80,TS-02-WE-2023,2020-07-19 19:51:30.399171,2020-07-19 20:28:15.399171,Sun
1407,C84,HP-76-MF-6275,2020-07-19 12:27:46.447286,2020-07-19 13:56:53.447286,Sun
1408,C92,UP-70-BA-2653,2020-07-19 21:25:25.117143,2020-07-19 22:07:43.117143,Sun
1409,C103,DL-78-OJ-0841,2020-07-19 09:38:09.254997,2020-07-19 11:08:05.254997,Sun
1410,C120,RJ-90-CE-5172,2020-07-19 13:49:34.442545,2020-07-19 15:10:27.442545,Sun
1411,C155,ML-49-YT-0483,2020-07-19 13:52:53.661885,2020-07-19 15:31:09.661885,Sun
1412,C164,AS-90-BG-1098,2020-07-19 20:38:15.181741,2020-07-19 20:43:49.181741,Sun
1413,C169,HP-65-ZN-0958,2020-07-19 11:40:07.754983,2020-07-19 12:07:36.754983,Sun
1414,C177,AN-34-ZN-5978,2020-07-19 08:42:28.333687,2020-07-19 09:55:29.333687,Sun
1415,C189,TR-82-EP-2329,2020-07-19 10:06:58.611022,2020-07-19 10:16:52.611022,Sun
1416,C190,MN-71-SN-8071,2020-07-19 15:25:22.432980,2020-07-19 15:36:58.432980,Sun
1417,C192,UP-01-WB-5583,2020-07-19 21:25:25.220219,2020-07-19 22:15:18.220219,Sun
1418,D15,KL-48-QC-6698,2020-07-19 10:25:01.173999,2020-07-19 11:42:48.173999,Sun
1419,D18,MH-06-PH-1517,2020-07-19 11:59:26.782864,2020-07-19 13:30:04.782864,Sun
1420,D39,HP-76-RO-9389,2020-07-19 10:00:16.557226,2020-07-19 11:22:40.557226,Sun
1421,D40,KA-80-EH-4184,2020-07-19 18:18:06.747791,2020-07-19 19:33:25.747791,Sun
1422,D62,KL-64-ZA-9637,2020-07-19 13:32:24.315109,2020-07-19 15:07:53.315109,Sun
1423,D79,UK-34-CR-0676,2020-07-19 10:27:06.428538,2020-07-19 10:59:14.428538,Sun
1424,D97,HP-22-JS-2177,2020-07-19 12:12:32.326134,2020-07-19 12:37:26.326134,Sun
1425,D104,UP-90-KU-3984,2020-07-19 13:04:29.265436,2020-07-19 14:32:29.265436,Sun
1426,D123,PB-41-NV-3340,2020-07-19 14:11:59.888609,2020-07-19 16:07:49.888609,Sun
1427,D124,MZ-98-DD-0095,2020-07-19 12:40:34.293124,2020-07-19 13:36:22.293124,Sun
1428,D135,GA-87-NR-3619,2020-07-19 08:52:03.402795,2020-07-19 10:34:18.402795,Sun
1429,D140,BR-38-MW-2223,2020-07-19 13:29:13.412198,2020-07-19 15:18:08.412198,Sun
1430,D157,MH-66-CV-6602,2020-07-19 10:22:27.292864,2020-07-19 12:06:39.292864,Sun
1431,D186,WB-40-KO-5260,2020-07-19 10:10:04.294830,2020-07-19 10:59:22.294830,Sun
1432,D193,ML-37-NY-4461,2020-07-19 23:30:04.137792,2020-07-19 23:44:58.137792,Sun
1433,D200,GA-83-OL-0508,2020-07-19 12:35:38.423116,2020-07-19 13:16:29.423116,Sun
1434,A1,TN-20-VM-5898,2020-07-19 11:13:48.184400,2020-07-19 12:18:33.184400,Sun
1435,A8,HR-24-XN-0620,2020-07-19 11:24:08.739020,2020-07-19 13:07:51.739020,Sun
1436,A24,CH-64-AL-3386,2020-07-19 10:53:51.622059,2020-07-19 11:11:56.622059,Sun
1437,A86,DD-24-FI-1694,2020-07-19 11:03:32.471652,2020-07-19 11:27:20.471652,Sun
1438,A117,AP-49-IB-4855,2020-07-19 13:20:36.725274,2020-07-19 13:40:46.725274,Sun
1439,A122,GJ-62-WG-7570,2020-07-19 18:05:23.009089,2020-07-19 19:34:34.009089,Sun
1440,A157,JK-04-MT-0078,2020-07-19 12:56:44.452001,2020-07-19 14:03:56.452001,Sun
1441,A177,AR-57-BY-5104,2020-07-19 16:53:58.098502,2020-07-19 18:26:14.098502,Sun
1442,A179,KL-15-MN-2325,2020-07-19 10:15:03.421671,2020-07-19 11:37:25.421671,Sun
1443,B5,MN-17-VM-7626,2020-07-19 11:21:46.204606,2020-07-19 13:08:43.204606,Sun
1444,B7,DD-05-OW-9543,2020-07-19 09:45:10.516939,2020-07-19 11:42:59.516939,Sun
1445,B37,LA-31-JQ-9612,2020-07-19 09:50:41.716407,2020-07-19 11:30:25.716407,Sun
1446,B40,UK-30-AM-5590,2020-07-19 17:56:07.248331,2020-07-19 19:22:33.248331,Sun
1447,B69,CG-79-BD-6880,2020-07-19 14:55:11.826800,2020-07-19 16:22:38.826800,Sun
1448,B88,KL-07-DA-1132,2020-07-19 21:25:26.615395,2020-07-19 22:41:48.615395,Sun
1449,B95,PY-73-UW-9971,2020-07-19 12:15:16.346912,2020-07-19 13:02:00.346912,Sun
1450,B98,AS-63-ZJ-4971,2020-07-19 12:25:36.378455,2020-07-19 14:22:20.378455,Sun
1451,B110,OD-28-SR-1121,2020-07-19 13:05:27.665089,2020-07-19 14:37:25.665089,Sun
1452,B133,CG-82-WN-3043,2020-07-19 08:46:23.161323,2020-07-19 09:40:27.161323,Sun
1453,B142,KL-38-DX-2983,2020-07-19 19:58:00.317975,2020-07-19 20:40:28.317975,Sun
1454,B157,DL-87-KH-6191,2020-07-19 11:17:24.684142,2020-07-19 13:00:24.684142,Sun
1455,B179,KL-06-KK-7484,2020-07-19 09:57:59.690501,2020-07-19 11:39:33.690501,Sun
1456,B185,JH-70-DA-6254,2020-07-19 21:25:26.790077,2020-07-19 21:48:12.790077,Sun
1457,C9,GJ-60-QS-5808,2020-07-19 10:44:07.136587,2020-07-19 12:37:43.136587,Sun
1458,C26,MN-41-HV-8677,2020-07-19 13:50:51.438166,2020-07-19 14:23:32.438166,Sun
1459,C50,AP-86-RM-2167,2020-07-19 08:41:28.248048,2020-07-19 09:56:07.248048,Sun
1460,C52,MP-11-QX-1958,2020-07-19 09:57:52.453384,2020-07-19 10:18:20.453384,Sun
1461,C65,DL-85-LE-4826,2020-07-19 21:25:26.735516,2020-07-19 23:12:45.735516,Sun
1462,C96,UP-28-PO-5261,2020-07-19 11:58:59.768540,2020-07-19 12:47:00.768540,Sun
1463,C136,PY-64-MZ-9573,2020-07-19 21:25:26.661622,2020-07-19 21:57:59.661622,Sun
1464,C151,DD-89-BW-2067,2020-07-19 12:27:42.569455,2020-07-19 12:29:53.569455,Sun
1465,C156,MH-13-IL-8922,2020-07-19 11:56:41.604947,2020-07-19 13:42:46.604947,Sun
1466,C157,BR-29-JB-0597,2020-07-19 12:43:41.591215,2020-07-19 13:28:00.591215,Sun
1467,C159,RJ-71-XN-3148,2020-07-19 18:15:06.898765,2020-07-19 19:15:24.898765,Sun
1468,C163,ML-30-NR-0722,2020-07-19 18:30:55.935133,2020-07-19 19:12:08.935133,Sun
1469,C166,KL-79-CY-5135,2020-07-19 20:27:09.260624,2020-07-19 21:12:47.260624,Sun
1470,C174,GJ-84-LQ-4199,2020-07-19 11:45:32.277860,2020-07-19 13:19:19.277860,Sun
1471,C185,HR-71-OR-5878,2020-07-19 09:06:08.079032,2020-07-19 10:49:47.079032,Sun
1472,C190,MH-32-DN-4478,2020-07-19 15:46:58.432980,2020-07-19 16:15:01.432980,Sun
1473,C192,RJ-68-BB-8862,2020-07-19 22:25:18.220219,2020-07-19 23:59:39.220219,Sun
1474,C194,MN-75-VO-7440,2020-07-19 10:48:20.687472,2020-07-19 11:56:35.687472,Sun
1475,D33,CH-16-GO-8032,2020-07-19 08:55:20.251864,2020-07-19 09:08:15.251864,Sun
1476,D35,LD-67-TS-5690,2020-07-19 14:06:42.759348,2020-07-19 15:38:33.759348,Sun
1477,D38,JK-59-ZJ-4372,2020-07-19 11:09:37.521415,2020-07-19 11:23:25.521415,Sun
1478,D70,PB-52-FK-8368,2020-07-19 15:35:37.583009,2020-07-19 15:36:16.583009,Sun
1479,D73,HR-70-BW-8198,2020-07-19 21:25:26.777812,2020-07-19 22:07:14.777812,Sun
1480,D98,AN-92-FQ-9803,2020-07-19 11:47:40.285225,2020-07-19 11:50:15.285225,Sun
1481,D100,HP-11-PX-9284,2020-07-19 08:10:29.429251,2020-07-19 08:14:46.429251,Sun
1482,D112,AR-17-ZD-8300,2020-07-19 14:10:04.602307,2020-07-19 15:06:04.602307,Sun
1483,D131,MP-78-XE-7272,2020-07-19 11:31:45.551167,2020-07-19 12:26:04.551167,Sun
1484,D142,PY-22-CJ-0318,2020-07-19 08:20:11.243920,2020-07-19 09:25:03.243920,Sun
1485,D155,HP-64-EI-5619,2020-07-19 14:17:18.267778,2020-07-19 15:40:52.267778,Sun
1486,D156,TN-10-ZQ-5179,2020-07-19 08:03:38.222407,2020-07-19 09:06:34.222407,Sun
1487,D157,MH-64-VI-7320,2020-07-19 12:16:39.292864,2020-07-19 12:52:12.292864,Sun
1488,D161,LA-58-QA-3802,2020-07-19 12:44:56.483364,2020-07-19 13:10:38.483364,Sun
1489,D172,DD-30-XO-4271,2020-07-19 17:01:57.921999,2020-07-19 18:02:45.921999,Sun
1490,D182,AR-60-NU-5921,2020-07-19 11:45:33.745122,2020-07-19 13:11:42.745122,Sun
1491,D194,BR-59-QX-1384,2020-07-19 10:08:46.271770,2020-07-19 11:05:15.271770,Sun
1492,D196,UK-71-ZY-5296,2020-07-19 10:03:55.597316,2020-07-19 10:49:37.597316,Sun
1493,A18,CG-11-FX-7318,2020-07-19 09:58:05.454197,2020-07-19 10:15:07.454197,Sun
1494,A43,AP-18-ZH-5820,2020-07-19 13:25:56.371763,2020-07-19 14:39:00.371763,Sun
1495,A47,PB-52-IU-2478,2020-07-19 11:14:46.116984,2020-07-19 12:32:46.116984,Sun
1496,A48,DL-31-GE-4091,2020-07-19 13:55:10.380884,2020-07-19 14:04:08.380884,Sun
1497,A54,TN-07-DD-1974,2020-07-19 08:59:27.353328,2020-07-19 10:55:59.353328,Sun
1498,A61,DD-36-TB-7608,2020-07-19 23:16:43.276615,2020-07-19 23:57:58.276615,Sun
