,Parking Position,Car Number Plate,Entry Time,Exit Time,Day
663,C146,JH-22-AQ-6594,2020-08-01 20:05:49.722425,2020-08-01 20:53:27.722425,Sat
664,C153,RJ-86-LY-8165,2020-08-01 20:05:49.795355,2020-08-01 21:18:13.795355,Sat
665,C154,HR-96-XA-6995,2020-08-01 14:07:06.955666,2020-08-01 14:35:10.955666,Sat
666,C157,LA-11-OP-0268,2020-08-01 20:05:49.740195,2020-08-01 20:23:37.740195,Sat
667,C172,MZ-26-AU-7527,2020-08-01 16:55:51.684082,2020-08-01 17:28:11.684082,Sat
668,C173,RJ-05-AX-9640,2020-08-01 20:05:49.692226,2020-08-01 20:36:53.692226,Sat
669,C174,AP-31-DL-0481,2020-08-01 20:05:49.899431,2020-08-01 21:03:36.899431,Sat
670,C181,MN-34-FZ-9500,2020-08-01 18:11:06.189789,2020-08-01 18:49:06.189789,Sat
671,C193,SK-77-LU-2220,2020-08-01 14:27:31.064724,2020-08-01 16:07:35.064724,Sat
672,C199,BR-33-VX-3333,2020-08-01 20:05:49.704981,2020-08-01 21:33:54.704981,Sat
673,D10,KA-76-PK-0768,2020-08-01 21:37:13.830562,2020-08-01 21:54:19.830562,Sat
674,D17,LA-39-CD-1448,2020-08-01 20:05:49.747663,2020-08-01 20:16:09.747663,Sat
675,D27,JH-58-CG-5151,2020-08-01 13:44:55.083473,2020-08-01 14:23:44.083473,Sat
676,D36,HP-88-RH-5914,2020-08-01 20:05:49.788999,2020-08-01 21:11:58.788999,Sat
677,D61,HR-31-JC-3707,2020-08-01 13:38:27.050132,2020-08-01 15:20:50.050132,Sat
678,D73,BR-53-SH-9510,2020-08-01 20:05:49.694549,2020-08-01 20:53:37.694549,Sat
679,D87,HP-69-RB-1840,2020-08-01 20:05:49.768949,2020-08-01 20:13:33.768949,Sat
680,D95,BR-57-GB-3649,2020-08-01 09:41:16.315245,2020-08-01 11:20:28.315245,Sat
681,D105,DL-55-AK-6016,2020-08-01 17:06:16.098081,2020-08-01 18:24:49.098081,Sat
682,D110,AN-04-NS-4940,2020-08-01 08:33:18.341584,2020-08-01 08:33:26.341584,Sat
683,D117,CG-59-MT-3546,2020-08-01 20:05:49.905909,2020-08-01 20:48:15.905909,Sat
684,D142,DL-98-RH-9465,2020-08-01 20:05:49.782439,2020-08-01 20:09:56.782439,Sat
685,D152,PY-36-BV-1014,2020-08-01 13:20:46.183332,2020-08-01 14:33:31.183332,Sat
686,D153,JH-05-EC-6429,2020-08-01 10:10:40.272294,2020-08-01 10:18:48.272294,Sat
687,D156,HP-51-ZH-6694,2020-08-01 20:05:49.715065,2020-08-01 20:42:21.715065,Sat
688,D182,DD-09-YG-9241,2020-08-01 20:05:49.806613,2020-08-01 21:12:56.806613,Sat
689,D193,AR-94-MR-2078,2020-08-01 20:05:49.750026,2020-08-01 21:52:42.750026,Sat
690,A20,MP-68-ZQ-1541,2020-08-01 14:48:24.163314,2020-08-01 16:28:01.163314,Sat
691,A22,JK-02-AZ-7272,2020-08-01 18:48:11.883939,2020-08-01 19:32:31.883939,Sat
692,A27,LD-63-IF-7742,2020-08-01 22:05:59.442947,2020-08-01 23:25:18.442947,Sat
693,A30,TN-18-XV-4645,2020-08-01 22:05:59.046767,2020-08-01 22:10:27.046767,Sat
694,A32,TS-67-XR-1180,2020-08-01 12:27:42.127830,2020-08-01 13:24:06.127830,Sat
695,A38,ML-88-RG-9176,2020-08-01 22:05:59.249234,2020-08-01 23:44:12.249234,Sat
696,A39,TN-66-OG-5197,2020-08-01 22:05:59.277122,2020-08-01 22:32:19.277122,Sat
697,A43,LA-78-EE-0099,2020-08-01 22:05:59.038825,2020-08-01 23:33:00.038825,Sat
698,A49,AN-67-ID-8419,2020-08-01 22:05:59.141923,2020-08-01 22:38:13.141923,Sat
699,A57,MH-01-QK-4258,2020-08-01 17:44:21.667982,2020-08-01 18:44:38.667982,Sat
700,A60,CH-05-IK-9200,2020-08-01 16:30:22.916583,2020-08-01 18:02:40.916583,Sat
701,A62,KA-45-OD-8377,2020-08-01 22:05:59.227606,2020-08-01 23:57:55.227606,Sat
702,A63,DL-91-PW-1189,2020-08-01 21:23:42.873480,2020-08-01 22:28:06.873480,Sat
703,A65,WB-04-WE-0916,2020-08-01 22:05:59.182468,2020-08-01 23:35:09.182468,Sat
704,A71,HP-82-VY-7204,2020-08-01 22:05:59.286212,2020-08-01 22:08:26.286212,Sat
705,A72,DL-93-TP-3913,2020-08-01 22:05:59.368738,2020-08-01 23:15:05.368738,Sat
706,A81,CH-90-UT-6101,2020-08-01 17:30:11.676283,2020-08-01 19:28:58.676283,Sat
707,A88,JH-23-BW-6935,2020-08-01 10:27:09.353438,2020-08-01 11:05:13.353438,Sat
708,A97,MN-25-HN-6433,2020-08-01 22:05:59.269896,2020-08-01 22:42:06.269896,Sat
709,A109,AP-51-DR-5243,2020-08-01 22:05:59.184791,2020-08-01 23:24:04.184791,Sat
710,A120,PY-07-HK-5132,2020-08-01 11:07:00.342985,2020-08-01 11:51:56.342985,Sat
711,A125,GJ-08-WF-8702,2020-08-01 22:05:59.189569,2020-08-01 22:58:40.189569,Sat
712,A131,HP-93-OD-2560,2020-08-01 09:01:51.367751,2020-08-01 09:24:03.367751,Sat
713,A132,DD-93-TT-2093,2020-08-01 10:15:12.360877,2020-08-01 10:41:56.360877,Sat
714,A134,TR-33-YS-7623,2020-08-01 09:22:05.365310,2020-08-01 10:59:55.365310,Sat
715,A137,BR-90-CF-3866,2020-08-01 22:05:59.296543,2020-08-01 22:29:51.296543,Sat
716,A138,HR-95-XF-6269,2020-08-01 14:09:10.882812,2020-08-01 15:21:49.882812,Sat
717,A141,AP-35-WR-5409,2020-08-01 22:05:59.062114,2020-08-01 23:49:39.062114,Sat
718,A157,LA-20-TX-5790,2020-08-01 12:39:35.220351,2020-08-01 13:58:56.220351,Sat
719,A162,GJ-95-CE-9044,2020-08-01 13:01:36.001333,2020-08-01 13:40:44.001333,Sat
720,A168,KA-96-MD-5262,2020-08-01 22:05:59.238889,2020-08-01 23:19:00.238889,Sat
721,A171,LA-83-FG-2802,2020-08-01 14:32:23.798686,2020-08-01 15:34:01.798686,Sat
722,A172,HR-95-PR-1547,2020-08-01 09:16:18.289050,2020-08-01 10:33:10.289050,Sat
723,A176,AP-25-CM-7296,2020-08-01 22:05:59.180137,2020-08-01 22:34:35.180137,Sat
724,A177,UK-52-TL-5494,2020-08-01 22:05:59.124907,2020-08-01 23:58:05.124907,Sat
725,A181,LD-92-IJ-9303,2020-08-01 11:04:39.092109,2020-08-01 12:56:31.092109,Sat
726,A186,TS-63-VE-0627,2020-08-01 22:05:59.084483,2020-08-01 22:34:38.084483,Sat
727,A199,ML-11-FL-2536,2020-08-01 22:05:59.132316,2020-08-01 22:30:39.132316,Sat
728,B1,HP-73-VT-8595,2020-08-01 16:55:20.429270,2020-08-01 18:27:21.429270,Sat
729,B11,KL-42-GD-2266,2020-08-01 14:34:42.984229,2020-08-01 14:35:51.984229,Sat
730,B31,DD-17-ZH-7594,2020-08-01 22:05:59.409240,2020-08-01 22:33:07.409240,Sat
731,B34,MZ-79-DN-7244,2020-08-01 12:33:26.346163,2020-08-01 12:54:01.346163,Sat
732,B36,PY-74-ZC-4173,2020-08-01 13:29:02.991490,2020-08-01 14:59:39.991490,Sat
733,B37,UP-49-MH-9707,2020-08-01 22:05:59.424763,2020-08-01 23:08:31.424763,Sat
734,B43,CG-22-TO-6520,2020-08-01 22:05:59.057019,2020-08-01 22:29:37.057019,Sat
735,B44,MN-08-LC-0513,2020-08-01 09:08:07.356331,2020-08-01 09:38:42.356331,Sat
736,B56,PB-95-SN-9904,2020-08-01 17:46:25.913293,2020-08-01 18:23:44.913293,Sat
737,B59,AR-81-PP-7603,2020-08-01 13:08:47.868047,2020-08-01 13:13:24.868047,Sat
738,B63,ML-02-HK-4339,2020-08-01 22:05:59.170526,2020-08-01 23:15:44.170526,Sat
739,B67,LA-12-MP-0716,2020-08-01 13:37:12.751168,2020-08-01 14:12:55.751168,Sat
740,B68,JH-06-QJ-5102,2020-08-01 21:46:05.838295,2020-08-01 22:44:59.838295,Sat
741,B73,HP-05-BK-4805,2020-08-01 22:05:59.384795,2020-08-01 23:07:02.384795,Sat
742,B74,MZ-88-XL-0466,2020-08-01 16:20:19.633118,2020-08-01 17:28:40.633118,Sat
743,B76,DD-38-FR-8247,2020-08-01 08:21:57.317694,2020-08-01 09:48:59.317694,Sat
744,B77,UP-46-OD-4229,2020-08-01 22:05:59.259333,2020-08-01 22:27:14.259333,Sat
745,B82,ML-81-IO-4352,2020-08-01 22:05:59.041516,2020-08-02 00:03:17.041516,Sat
746,B86,ML-08-QO-8833,2020-08-01 22:05:59.134644,2020-08-01 23:12:28.134644,Sat
747,B96,HR-63-NG-1136,2020-08-01 22:05:59.207899,2020-08-01 22:15:29.207899,Sat
748,B104,GJ-00-OP-7465,2020-08-01 22:05:59.511452,2020-08-01 23:41:29.511452,Sat
749,B107,ML-89-QH-2857,2020-08-01 09:34:07.167047,2020-08-01 10:13:08.167047,Sat
750,B120,GA-89-ZI-0283,2020-08-01 13:55:10.149371,2020-08-01 15:32:06.149371,Sat
751,B121,DL-02-BR-3565,2020-08-01 11:28:08.244091,2020-08-01 13:20:54.244091,Sat
752,B137,CH-38-WG-8271,2020-08-01 22:05:59.082159,2020-08-01 23:09:39.082159,Sat
753,B145,SK-53-IU-9746,2020-08-01 14:32:29.088257,2020-08-01 16:20:35.088257,Sat
754,B164,AP-79-ZQ-2972,2020-08-01 22:05:59.092269,2020-08-01 22:17:09.092269,Sat
755,B171,GA-44-AS-2043,2020-08-01 22:05:59.364062,2020-08-01 22:21:15.364062,Sat
756,B182,AN-10-IZ-5289,2020-08-01 22:05:59.465129,2020-08-01 22:11:13.465129,Sat
757,B183,KA-86-GZ-1902,2020-08-01 22:05:59.067120,2020-08-01 23:30:14.067120,Sat
758,B184,AP-39-LB-9504,2020-08-01 16:20:42.061442,2020-08-01 17:16:10.061442,Sat
759,B197,LA-71-XA-5562,2020-08-01 14:14:29.938828,2020-08-01 14:47:17.938828,Sat
760,C6,DD-54-JH-4790,2020-08-01 22:29:12.889062,2020-08-01 23:12:12.889062,Sat
761,C7,MZ-36-FG-0869,2020-08-01 16:26:20.129373,2020-08-01 18:17:31.129373,Sat
762,C8,TS-47-RS-6624,2020-08-01 14:05:45.022533,2020-08-01 15:09:26.022533,Sat
763,C17,KL-66-YR-7281,2020-08-01 18:12:46.083694,2020-08-01 19:31:39.083694,Sat
764,C20,PB-99-KJ-5606,2020-08-01 09:29:51.334126,2020-08-01 10:31:11.334126,Sat
765,C26,JK-98-JV-8897,2020-08-01 22:05:59.213990,2020-08-01 23:34:36.213990,Sat
766,C28,JK-44-ZW-7721,2020-08-01 22:05:59.459293,2020-08-01 23:27:08.459293,Sat
767,C30,KA-47-IA-2678,2020-08-01 13:41:21.020248,2020-08-01 15:08:39.020248,Sat
768,C35,SK-19-JO-0606,2020-08-01 17:05:09.048274,2020-08-01 18:10:14.048274,Sat
769,C48,WB-85-QM-0678,2020-08-01 13:36:21.855516,2020-08-01 14:38:48.855516,Sat
770,C54,LD-60-RV-9450,2020-08-01 22:05:59.431895,2020-08-01 22:14:00.431895,Sat
771,C58,LA-96-AO-8528,2020-08-01 14:10:28.029722,2020-08-01 15:14:56.029722,Sat
772,C64,CH-49-YM-9866,2020-08-01 22:05:59.122556,2020-08-01 23:45:40.122556,Sat
773,C71,HR-85-FB-9491,2020-08-01 22:05:59.177809,2020-08-01 22:19:23.177809,Sat
774,C77,HP-99-TP-9481,2020-08-01 22:05:59.146605,2020-08-01 22:53:43.146605,Sat
775,C82,AS-99-VH-9376,2020-08-01 22:05:59.291639,2020-08-01 22:12:15.291639,Sat
776,C85,MN-72-OQ-8628,2020-08-01 14:22:53.989194,2020-08-01 14:46:44.989194,Sat
777,C88,LD-10-OR-1696,2020-08-01 22:05:59.117276,2020-08-01 22:14:34.117276,Sat
778,C89,TN-00-PS-3455,2020-08-01 16:15:59.452502,2020-08-01 16:43:55.452502,Sat
779,C94,WB-81-NT-0495,2020-08-01 22:05:59.404435,2020-08-01 22:45:50.404435,Sat
780,C101,AN-53-CO-4729,2020-08-01 12:37:00.036241,2020-08-01 12:56:46.036241,Sat
781,C102,CG-08-OW-7703,2020-08-01 12:23:25.010726,2020-08-01 14:10:13.010726,Sat
782,C110,KA-98-EE-4952,2020-08-01 22:05:59.175473,2020-08-01 23:15:14.175473,Sat
783,C111,RJ-19-NJ-0056,2020-08-01 22:05:59.498489,2020-08-01 22:33:51.498489,Sat
784,C112,GJ-46-VZ-3608,2020-08-01 16:48:31.543476,2020-08-01 18:07:31.543476,Sat
785,C120,HR-45-NT-4632,2020-08-01 22:05:59.329921,2020-08-01 22:08:19.329921,Sat
786,C122,AP-06-DU-1700,2020-08-01 17:03:04.141365,2020-08-01 18:57:54.141365,Sat
787,C127,UP-38-FA-4886,2020-08-01 22:05:59.139585,2020-08-01 23:18:39.139585,Sat
788,C134,MH-27-ED-0256,2020-08-01 22:05:59.263349,2020-08-01 22:53:00.263349,Sat
789,C145,KL-31-UQ-7688,2020-08-01 22:05:59.434858,2020-08-01 23:38:03.434858,Sat
790,C147,RJ-38-DR-5891,2020-08-01 22:05:59.077217,2020-08-01 22:11:48.077217,Sat
791,C157,RJ-28-VE-9578,2020-08-01 20:33:37.740195,2020-08-01 21:15:50.740195,Sat
792,C161,DL-85-CN-1512,2020-08-01 17:10:48.449965,2020-08-01 17:38:33.449965,Sat
793,C171,AS-13-XK-2359,2020-08-01 12:58:26.170814,2020-08-01 14:05:00.170814,Sat
794,C195,WB-77-GP-7092,2020-08-01 20:50:32.894029,2020-08-01 22:09:34.894029,Sat
795,D2,BR-20-WF-3555,2020-08-01 22:05:59.494173,2020-08-01 22:49:06.494173,Sat
796,D7,GA-48-DP-0726,2020-08-01 22:05:59.107326,2020-08-01 23:52:57.107326,Sat
797,D12,CG-46-SY-2805,2020-08-01 22:05:59.049165,2020-08-01 23:28:54.049165,Sat
798,D13,AP-73-RM-8023,2020-08-01 22:05:59.273792,2020-08-01 23:29:09.273792,Sat
799,D30,GJ-45-OC-3524,2020-08-01 22:05:59.420233,2020-08-01 23:40:36.420233,Sat
800,D40,MZ-64-YI-2966,2020-08-01 22:05:59.230082,2020-08-01 23:51:53.230082,Sat
801,D44,PB-37-KS-4558,2020-08-01 08:46:35.267831,2020-08-01 09:52:51.267831,Sat
802,D46,RJ-32-FM-7647,2020-08-01 13:40:52.057009,2020-08-01 15:21:59.057009,Sat
803,D47,MH-37-HJ-1485,2020-08-01 12:24:39.922755,2020-08-01 13:59:34.922755,Sat
804,D51,JK-15-FN-1736,2020-08-01 14:38:33.780442,2020-08-01 14:57:15.780442,Sat
805,D55,DL-52-HB-8495,2020-08-01 22:05:59.144241,2020-08-01 23:27:44.144241,Sat
806,D67,MP-78-GR-4398,2020-08-01 09:15:22.281071,2020-08-01 10:49:44.281071,Sat
807,D72,AR-22-ID-7250,2020-08-01 22:05:59.099890,2020-08-01 22:17:48.099890,Sat
808,D73,ML-18-HG-1228,2020-08-01 21:03:37.694549,2020-08-01 22:52:07.694549,Sat
809,D75,BR-53-JR-8981,2020-08-01 08:25:39.249868,2020-08-01 08:54:21.249868,Sat
810,D82,RJ-06-TH-4505,2020-08-01 21:28:15.965397,2020-08-01 21:41:07.965397,Sat
811,D84,TR-68-FH-4745,2020-08-01 22:07:43.811464,2020-08-01 23:49:58.811464,Sat
812,D92,JK-75-FF-4443,2020-08-01 16:05:46.075795,2020-08-01 18:04:08.075795,Sat
813,D98,RJ-66-MP-6458,2020-08-01 22:05:59.102218,2020-08-01 22:39:23.102218,Sat
814,D102,HR-81-QT-2819,2020-08-01 13:00:15.173091,2020-08-01 13:07:23.173091,Sat
815,D104,UP-88-DM-5494,2020-08-01 22:05:59.377162,2020-08-01 22:35:51.377162,Sat
816,D108,LD-07-UH-3696,2020-08-01 22:05:59.242249,2020-08-01 22:38:57.242249,Sat
817,D109,JK-97-RW-3630,2020-08-01 22:05:59.427630,2020-08-01 23:08:56.427630,Sat
818,D117,KA-91-IB-9963,2020-08-01 20:58:15.905909,2020-08-01 21:38:30.905909,Sat
819,D120,GA-65-WF-0967,2020-08-01 22:05:59.202908,2020-08-01 23:40:47.202908,Sat
820,D124,GA-04-UJ-6298,2020-08-01 08:34:49.317087,2020-08-01 08:35:19.317087,Sat
821,D125,KA-16-QI-9222,2020-08-01 22:05:59.232432,2020-08-01 22:50:36.232432,Sat
822,D126,DL-67-QU-0682,2020-08-01 22:05:59.491310,2020-08-01 22:26:49.491310,Sat
823,D127,UK-11-DC-6998,2020-08-01 22:05:59.502502,2020-08-01 23:28:59.502502,Sat
824,D131,UK-54-WF-5886,2020-08-01 17:57:54.891145,2020-08-01 19:37:26.891145,Sat
825,D136,HP-68-UB-5571,2020-08-01 22:05:59.072245,2020-08-01 22:27:38.072245,Sat
826,D138,TS-82-DB-9384,2020-08-01 22:05:59.127284,2020-08-01 23:42:21.127284,Sat
827,D141,MH-39-PA-0055,2020-08-01 22:05:59.218980,2020-08-01 22:14:21.218980,Sat
828,D143,SK-68-LB-4552,2020-08-01 16:43:45.050791,2020-08-01 17:33:03.050791,Sat
829,D144,PB-27-EJ-4529,2020-08-01 17:22:01.876715,2020-08-01 17:32:41.876715,Sat
830,D146,JK-94-OZ-2624,2020-08-01 22:05:59.468192,2020-08-01 23:06:54.468192,Sat
831,D160,GJ-67-PC-1093,2020-08-01 22:05:59.112317,2020-08-01 23:34:38.112317,Sat
832,D164,AP-38-HE-5235,2020-08-01 16:55:09.896094,2020-08-01 17:02:53.896094,Sat
833,D167,KL-69-YV-0538,2020-08-01 17:46:31.162071,2020-08-01 19:16:26.162071,Sat
834,D173,WB-39-XS-5292,2020-08-01 22:05:59.388234,2020-08-01 23:43:40.388234,Sat
835,D178,MN-28-ED-1558,2020-08-01 22:05:59.446465,2020-08-01 23:50:34.446465,Sat
836,D182,CH-55-SL-8242,2020-08-01 21:22:56.806613,2020-08-01 22:23:36.806613,Sat
837,D184,UP-11-OK-9079,2020-08-01 22:05:59.305190,2020-08-01 22:44:27.305190,Sat
838,D186,UK-05-DO-6370,2020-08-01 16:03:54.747958,2020-08-01 17:45:43.747958,Sat
839,D187,CH-04-MX-5048,2020-08-01 22:05:59.187183,2020-08-01 23:11:59.187183,Sat
840,D191,AN-15-PI-2538,2020-08-01 12:39:35.961010,2020-08-01 14:09:03.961010,Sat
841,D198,TS-67-NN-6380,2020-08-01 22:05:59.439242,2020-08-01 22:32:09.439242,Sat
842,A2,SK-41-ET-8475,2020-08-01 22:06:01.203413,2020-08-01 23:44:42.203413,Sat
843,A7,AS-87-JR-5509,2020-08-01 17:55:10.888836,2020-08-01 19:42:35.888836,Sat
844,A19,BR-85-VV-8653,2020-08-01 21:19:50.745179,2020-08-01 22:07:23.745179,Sat
845,A24,GJ-50-OR-9649,2020-08-01 14:06:56.102658,2020-08-01 14:55:45.102658,Sat
846,A29,PY-00-DD-3592,2020-08-01 14:51:34.933392,2020-08-01 15:31:26.933392,Sat
847,A31,TN-73-BZ-8807,2020-08-01 09:53:39.294357,2020-08-01 10:17:51.294357,Sat
848,A34,LA-05-AG-5979,2020-08-01 22:06:01.198585,2020-08-01 23:06:12.198585,Sat
849,A35,CH-28-DV-9129,2020-08-01 09:30:40.263179,2020-08-01 10:26:48.263179,Sat
850,A41,TN-00-HX-7541,2020-08-01 22:06:00.827326,2020-08-01 22:13:12.827326,Sat
851,A42,UP-10-QN-4794,2020-08-01 22:06:00.929079,2020-08-01 22:38:52.929079,Sat
852,A55,UP-41-RK-8313,2020-08-01 15:06:58.085754,2020-08-01 16:28:23.085754,Sat
853,A57,HP-96-SE-3031,2020-08-01 18:54:38.667982,2020-08-01 19:17:47.667982,Sat
854,A60,KA-11-VW-7217,2020-08-01 18:12:40.916583,2020-08-01 19:28:16.916583,Sat
855,A65,HR-20-TZ-3647,2020-08-01 23:45:09.182468,2020-08-02 00:21:24.182468,Sat
856,A71,TN-94-GH-7245,2020-08-01 22:18:26.286212,2020-08-01 23:03:33.286212,Sat
857,A76,UK-82-TO-2065,2020-08-01 22:06:00.845320,2020-08-02 00:03:00.845320,Sat
858,A78,UP-47-LZ-2733,2020-08-01 16:25:10.881628,2020-08-01 16:31:28.881628,Sat
859,A85,MN-28-BS-9618,2020-08-01 21:44:51.677095,2020-08-01 22:36:54.677095,Sat
860,A86,JH-43-SH-9714,2020-08-01 12:46:03.047801,2020-08-01 13:52:32.047801,Sat
861,A88,MZ-10-LT-3945,2020-08-01 11:15:13.353438,2020-08-01 12:54:28.353438,Sat
862,A111,LD-29-CU-5805,2020-08-01 09:36:12.340297,2020-08-01 09:40:28.340297,Sat
863,A119,ML-18-ID-4786,2020-08-01 22:06:01.228345,2020-08-01 23:20:55.228345,Sat
864,A127,LD-68-YJ-4278,2020-08-01 22:06:00.931426,2020-08-01 23:33:45.931426,Sat
865,A130,PB-65-PH-8915,2020-08-01 16:48:59.595777,2020-08-01 17:53:19.595777,Sat
866,A131,AN-47-SV-5978,2020-08-01 09:34:03.367751,2020-08-01 10:24:38.367751,Sat
867,A134,BR-94-GY-7457,2020-08-01 11:09:55.365310,2020-08-01 11:33:08.365310,Sat
868,A138,TN-16-DA-8630,2020-08-01 15:31:49.882812,2020-08-01 16:04:41.882812,Sat
869,A140,JH-23-LF-3641,2020-08-01 21:28:09.834814,2020-08-01 22:50:39.834814,Sat
870,A155,MN-88-NL-1039,2020-08-01 13:46:43.926371,2020-08-01 14:40:05.926371,Sat
871,A158,MH-03-VK-2809,2020-08-01 22:06:01.040477,2020-08-01 22:09:58.040477,Sat
872,A178,TR-53-VY-6364,2020-08-01 22:06:01.193256,2020-08-01 22:10:42.193256,Sat
873,A185,PY-70-IU-0971,2020-08-01 16:39:12.002326,2020-08-01 17:41:47.002326,Sat
874,A187,PY-61-VV-8724,2020-08-01 20:37:39.720087,2020-08-01 22:30:28.720087,Sat
875,A189,MZ-44-CC-7715,2020-08-01 22:06:00.905021,2020-08-01 22:19:41.905021,Sat
876,A190,PB-25-CO-5971,2020-08-01 22:06:00.939020,2020-08-01 22:40:32.939020,Sat
877,A191,GJ-65-XF-5432,2020-08-01 20:48:44.883986,2020-08-01 21:22:17.883986,Sat
878,A196,PY-39-KU-8354,2020-08-01 22:06:00.881287,2020-08-01 22:44:06.881287,Sat
879,B10,AR-13-GT-5134,2020-08-01 12:11:30.196992,2020-08-01 12:17:00.196992,Sat
880,B12,AP-43-TS-9618,2020-08-01 14:39:34.060339,2020-08-01 15:58:47.060339,Sat
881,B13,UP-01-BD-5002,2020-08-01 15:16:09.076279,2020-08-01 15:43:44.076279,Sat
882,B14,LD-27-BT-0706,2020-08-01 17:47:04.181211,2020-08-01 18:48:18.181211,Sat
883,B21,LD-06-KN-9347,2020-08-01 22:06:01.002725,2020-08-01 22:43:45.002725,Sat
884,B45,GJ-17-EU-1378,2020-08-01 13:04:27.111826,2020-08-01 13:32:49.111826,Sat
885,B54,MH-58-SE-6154,2020-08-01 22:06:01.037402,2020-08-01 22:25:23.037402,Sat
886,B55,DD-37-YP-0438,2020-08-01 22:06:00.835111,2020-08-01 23:36:28.835111,Sat
887,B56,PB-91-YB-7349,2020-08-01 18:33:44.913293,2020-08-01 18:45:33.913293,Sat
888,B59,AS-13-XH-8278,2020-08-01 13:23:24.868047,2020-08-01 13:56:02.868047,Sat
889,B64,RJ-44-YJ-4959,2020-08-01 09:50:52.301504,2020-08-01 09:57:55.301504,Sat
890,B68,MZ-59-DZ-5575,2020-08-01 22:54:59.838295,2020-08-02 00:44:26.838295,Sat
891,B71,GA-37-KP-7505,2020-08-01 12:17:13.071731,2020-08-01 14:06:58.071731,Sat
892,B72,JH-38-GN-7581,2020-08-01 21:14:14.874468,2020-08-01 22:47:22.874468,Sat
893,B73,LD-24-OL-9566,2020-08-01 23:17:02.384795,2020-08-02 00:47:37.384795,Sat
894,B94,AN-13-OH-4180,2020-08-01 22:06:01.153971,2020-08-01 22:18:03.153971,Sat
895,B98,JK-53-TD-5353,2020-08-01 22:06:00.878878,2020-08-01 23:04:40.878878,Sat
896,B110,DL-22-DS-2676,2020-08-01 22:06:01.094291,2020-08-01 23:57:56.094291,Sat
897,B119,JK-83-UA-6243,2020-08-01 16:55:11.861718,2020-08-01 18:16:46.861718,Sat
898,B120,PY-06-IW-1833,2020-08-01 15:42:06.149371,2020-08-01 17:27:28.149371,Sat
899,B121,MN-09-OB-3445,2020-08-01 13:30:54.244091,2020-08-01 15:15:59.244091,Sat
900,B128,AR-88-XL-9424,2020-08-01 10:06:24.137049,2020-08-01 11:12:10.137049,Sat
901,B135,LA-59-RS-9686,2020-08-01 17:03:08.956273,2020-08-01 18:33:52.956273,Sat
902,B141,JH-43-SJ-7165,2020-08-01 22:06:00.918386,2020-08-01 22:17:48.918386,Sat
903,B143,AP-55-BY-0044,2020-08-01 17:01:09.941674,2020-08-01 18:51:49.941674,Sat
904,B144,KA-10-LU-4989,2020-08-01 22:06:01.213586,2020-08-01 23:39:49.213586,Sat
905,B146,SK-86-VX-0492,2020-08-01 17:49:56.419992,2020-08-01 18:11:46.419992,Sat
906,B158,UP-77-OJ-6768,2020-08-01 22:06:01.156971,2020-08-01 23:36:26.156971,Sat
907,B162,MP-89-TB-0990,2020-08-01 17:41:58.949312,2020-08-01 18:16:29.949312,Sat
908,B163,PY-80-VX-6479,2020-08-01 22:06:01.196023,2020-08-01 23:12:51.196023,Sat
909,B164,DL-29-JY-8008,2020-08-01 22:27:09.092269,2020-08-01 23:10:09.092269,Sat
910,B170,PB-62-CU-8728,2020-08-01 22:06:00.944202,2020-08-01 22:38:18.944202,Sat
911,B173,ML-77-MC-8227,2020-08-01 22:06:01.231059,2020-08-01 22:16:21.231059,Sat
912,B176,HR-67-KH-4180,2020-08-01 09:20:34.284697,2020-08-01 10:03:22.284697,Sat
913,B180,GJ-88-KP-6595,2020-08-01 18:09:58.463619,2020-08-01 19:44:30.463619,Sat
914,B182,TN-45-JO-1734,2020-08-01 22:21:13.465129,2020-08-01 23:59:20.465129,Sat
915,B190,AP-06-ZD-0385,2020-08-01 09:36:17.358609,2020-08-01 09:42:12.358609,Sat
916,B194,AR-72-HK-3606,2020-08-01 22:06:01.061648,2020-08-01 22:41:45.061648,Sat
917,B197,JH-92-ZD-5514,2020-08-01 14:57:17.938828,2020-08-01 16:49:02.938828,Sat
918,B198,AP-45-LE-9797,2020-08-01 12:58:43.057426,2020-08-01 13:24:54.057426,Sat
919,B199,ML-73-QQ-9238,2020-08-01 13:25:27.291197,2020-08-01 13:57:39.291197,Sat
920,C1,GJ-50-YU-2754,2020-08-01 22:06:01.106661,2020-08-01 23:23:15.106661,Sat
921,C7,AS-25-UF-4900,2020-08-01 18:27:31.129373,2020-08-01 19:35:38.129373,Sat
922,C10,TR-34-CQ-2387,2020-08-01 16:35:17.086199,2020-08-01 17:39:36.086199,Sat
923,C16,SK-58-ST-3523,2020-08-01 17:04:54.731967,2020-08-01 18:44:01.731967,Sat
924,C18,OD-67-OE-0399,2020-08-01 22:06:00.955953,2020-08-01 23:48:14.955953,Sat
925,C27,GA-70-WI-5888,2020-08-01 22:06:00.876504,2020-08-01 22:48:04.876504,Sat
926,C30,TN-51-EW-5971,2020-08-01 15:18:39.020248,2020-08-01 16:30:47.020248,Sat
927,C38,LD-04-YS-4551,2020-08-01 22:06:01.005073,2020-08-01 22:28:26.005073,Sat
928,C44,UP-37-MP-8600,2020-08-01 22:06:01.072935,2020-08-01 23:27:50.072935,Sat
929,C48,WB-56-NO-9373,2020-08-01 14:48:48.855516,2020-08-01 16:32:24.855516,Sat
