,Parking Position,Car Number Plate,Entry Time,Exit Time,Day
2127,A177,UP-96-UX-3334,2020-07-26 08:03:40.322062,2020-07-26 09:31:21.322062,Sun
2128,A179,AR-29-VH-9232,2020-07-26 00:59:04.786498,2020-07-26 01:36:55.786498,Sun
2129,A181,AS-63-ER-8441,2020-07-26 08:03:40.561167,2020-07-26 09:44:19.561167,Sun
2130,A185,JH-23-OJ-9890,2020-07-26 08:33:14.238778,2020-07-26 10:08:11.238778,Sun
2131,A187,CG-90-CX-4556,2020-07-26 08:03:40.241901,2020-07-26 09:56:22.241901,Sun
2132,A192,BR-64-GW-2707,2020-07-26 08:03:40.499548,2020-07-26 09:49:03.499548,Sun
2133,A198,LA-01-IO-7591,2020-07-26 08:03:40.130666,2020-07-26 08:12:02.130666,Sun
2134,B7,HR-49-LT-1690,2020-07-26 00:47:29.812311,2020-07-26 02:44:51.812311,Sun
2135,B21,HP-31-IV-0861,2020-07-26 08:03:40.195152,2020-07-26 09:06:00.195152,Sun
2136,B22,TN-42-EF-3832,2020-07-26 03:54:32.069790,2020-07-26 05:31:56.069790,Sun
2137,B24,DL-87-JP-2339,2020-07-26 08:03:40.404055,2020-07-26 09:31:19.404055,Sun
2138,B25,GJ-01-WG-0329,2020-07-26 08:03:40.120396,2020-07-26 09:26:15.120396,Sun
2139,B33,LA-83-IO-3214,2020-07-26 08:03:40.568422,2020-07-26 09:26:31.568422,Sun
2140,B35,LD-07-DH-2875,2020-07-26 02:00:20.831741,2020-07-26 03:47:35.831741,Sun
2141,B40,MP-94-NI-1571,2020-07-26 08:03:40.481950,2020-07-26 10:00:21.481950,Sun
2142,B43,TN-29-RT-0441,2020-07-26 08:03:40.409296,2020-07-26 08:50:48.409296,Sun
2143,B44,GA-44-JF-8140,2020-07-26 02:04:33.947312,2020-07-26 04:03:16.947312,Sun
2144,B45,CH-45-IW-5694,2020-07-26 08:03:40.524264,2020-07-26 09:49:25.524264,Sun
2145,B46,AN-07-SV-8576,2020-07-26 08:03:40.277013,2020-07-26 08:34:41.277013,Sun
2146,B55,DD-46-WS-0922,2020-07-26 00:54:46.762070,2020-07-26 01:11:57.762070,Sun
2147,B62,AS-37-AB-4559,2020-07-26 08:03:40.226321,2020-07-26 09:23:57.226321,Sun
2148,B65,TN-47-QW-6453,2020-07-26 08:03:40.282103,2020-07-26 09:20:23.282103,Sun
2149,B68,MZ-35-XR-3350,2020-07-26 08:03:40.252601,2020-07-26 08:45:55.252601,Sun
2150,B74,CG-03-IE-3210,2020-07-26 08:03:40.464372,2020-07-26 08:43:11.464372,Sun
2151,B81,BR-78-CT-0607,2020-07-26 08:03:40.506299,2020-07-26 09:37:08.506299,Sun
2152,B85,SK-29-DF-2472,2020-07-26 09:00:29.441544,2020-07-26 10:33:04.441544,Sun
2153,B86,UP-17-PI-1386,2020-07-26 08:03:40.579224,2020-07-26 09:34:42.579224,Sun
2154,B90,GJ-07-SN-2788,2020-07-26 08:03:40.335489,2020-07-26 10:01:25.335489,Sun
2155,B91,KA-26-LG-3786,2020-07-26 08:03:40.412278,2020-07-26 08:41:50.412278,Sun
2156,B99,DL-13-BF-4173,2020-07-26 08:03:40.239412,2020-07-26 08:40:53.239412,Sun
2157,B101,TR-62-LU-8267,2020-07-26 08:03:40.401583,2020-07-26 09:05:13.401583,Sun
2158,B102,DD-78-CX-0840,2020-07-26 08:03:40.593919,2020-07-26 09:50:08.593919,Sun
2159,B103,AP-29-HV-1427,2020-07-26 04:01:02.659151,2020-07-26 05:06:53.659151,Sun
2160,B105,MP-99-NP-0911,2020-07-26 08:03:40.309200,2020-07-26 09:29:54.309200,Sun
2161,B116,GJ-97-JH-1707,2020-07-26 08:03:40.223844,2020-07-26 09:41:18.223844,Sun
2162,B119,UK-54-XZ-1592,2020-07-26 08:03:40.149104,2020-07-26 08:33:10.149104,Sun
2163,B129,LD-10-FH-7662,2020-07-26 08:03:40.503079,2020-07-26 08:53:59.503079,Sun
2164,B132,MH-82-DU-9371,2020-07-26 08:03:40.380925,2020-07-26 09:45:16.380925,Sun
2165,B133,GJ-64-DH-2187,2020-07-26 08:03:40.247143,2020-07-26 08:46:34.247143,Sun
2166,B137,ML-57-PO-8863,2020-07-26 09:36:28.185530,2020-07-26 10:12:49.185530,Sun
2167,B143,MH-37-TK-9161,2020-07-26 08:03:40.422901,2020-07-26 09:45:22.422901,Sun
2168,B144,AP-35-SU-0873,2020-07-26 08:03:40.210875,2020-07-26 09:05:46.210875,Sun
2169,B145,AR-64-US-4920,2020-07-26 00:29:48.056168,2020-07-26 00:35:39.056168,Sun
2170,B147,OD-51-JH-1831,2020-07-26 08:03:40.582973,2020-07-26 08:07:34.582973,Sun
2171,B149,AN-62-BK-5371,2020-07-26 08:03:40.337987,2020-07-26 10:01:27.337987,Sun
2172,B150,UK-29-RP-5136,2020-07-26 08:03:40.258103,2020-07-26 09:55:59.258103,Sun
2173,B157,MH-02-TA-5885,2020-07-26 08:03:40.399104,2020-07-26 09:46:19.399104,Sun
2174,B158,CH-54-SM-7761,2020-07-26 08:03:40.165794,2020-07-26 09:38:51.165794,Sun
2175,B165,RJ-35-AE-3759,2020-07-26 08:03:40.564420,2020-07-26 08:08:35.564420,Sun
2176,B172,GJ-23-MP-5219,2020-07-26 08:03:40.137544,2020-07-26 09:16:32.137544,Sun
2177,B183,PY-24-HA-2001,2020-07-26 10:07:50.445685,2020-07-26 11:38:29.445685,Sun
2178,B188,BR-11-BU-0550,2020-07-26 08:03:40.396626,2020-07-26 08:38:13.396626,Sun
2179,B198,MZ-49-ZA-5098,2020-07-26 08:03:40.430287,2020-07-26 08:18:13.430287,Sun
2180,C2,MP-83-KA-4942,2020-07-26 08:03:40.436966,2020-07-26 08:11:12.436966,Sun
2181,C3,MN-42-NY-5977,2020-07-26 00:43:35.707912,2020-07-26 01:02:39.707912,Sun
2182,C4,GJ-02-FO-7043,2020-07-26 08:03:40.383398,2020-07-26 09:11:43.383398,Sun
2183,C6,MP-00-BT-8120,2020-07-26 08:50:29.196407,2020-07-26 09:42:23.196407,Sun
2184,C22,GA-08-ZO-7318,2020-07-26 08:03:40.417797,2020-07-26 09:01:45.417797,Sun
2185,C26,PY-03-SM-7835,2020-07-26 08:03:40.213354,2020-07-26 09:24:44.213354,Sun
2186,C35,MP-20-VQ-3159,2020-07-26 09:00:53.461768,2020-07-26 10:43:46.461768,Sun
2187,C46,MN-32-QT-9803,2020-07-26 08:03:40.361345,2020-07-26 09:43:45.361345,Sun
2188,C47,TS-51-RI-4807,2020-07-26 08:03:40.174031,2020-07-26 09:54:16.174031,Sun
2189,C49,BR-82-TG-1914,2020-07-26 08:03:40.218610,2020-07-26 08:34:54.218610,Sun
2190,C60,PY-95-DS-4684,2020-07-26 08:03:40.146268,2020-07-26 09:46:59.146268,Sun
2191,C67,KA-40-HJ-2960,2020-07-26 08:03:40.263120,2020-07-26 08:46:13.263120,Sun
2192,C71,PY-48-MM-4450,2020-07-26 00:18:22.866726,2020-07-26 01:26:05.866726,Sun
2193,C74,CG-03-YI-2105,2020-07-26 08:03:40.461162,2020-07-26 09:58:43.461162,Sun
2194,C84,UP-18-XQ-0610,2020-07-26 08:03:40.160381,2020-07-26 08:55:40.160381,Sun
2195,C86,AS-99-YF-8837,2020-07-26 08:03:40.274529,2020-07-26 09:33:13.274529,Sun
2196,C90,AP-16-RH-5721,2020-07-26 08:42:03.188109,2020-07-26 10:33:33.188109,Sun
2197,C104,BR-28-MS-9879,2020-07-26 08:03:40.558024,2020-07-26 09:42:45.558024,Sun
2198,C109,KL-48-CZ-3599,2020-07-26 00:20:06.929667,2020-07-26 01:43:37.929667,Sun
2199,C115,MN-27-AA-6008,2020-07-26 08:03:40.458044,2020-07-26 08:53:32.458044,Sun
2200,C118,MN-06-TY-1057,2020-07-26 01:30:45.870600,2020-07-26 01:47:36.870600,Sun
2201,C123,HP-06-ZD-1149,2020-07-26 08:03:40.208389,2020-07-26 10:02:17.208389,Sun
2202,C124,WB-12-RK-6671,2020-07-26 08:03:40.538065,2020-07-26 09:39:20.538065,Sun
2203,C127,MN-70-SU-7854,2020-07-26 08:03:40.250117,2020-07-26 09:18:51.250117,Sun
2204,C128,RJ-68-QU-8827,2020-07-26 02:51:40.885202,2020-07-26 03:03:43.885202,Sun
2205,C130,DD-13-HQ-4021,2020-07-26 01:23:16.860758,2020-07-26 02:53:45.860758,Sun
2206,C137,RJ-89-MY-2561,2020-07-26 08:03:40.596968,2020-07-26 08:23:48.596968,Sun
2207,C139,JK-73-IA-5986,2020-07-26 08:03:40.143506,2020-07-26 08:56:31.143506,Sun
2208,C152,GA-05-WS-2898,2020-07-26 08:03:40.372113,2020-07-26 09:21:37.372113,Sun
2209,C174,KL-94-PG-3014,2020-07-26 08:03:40.551447,2020-07-26 08:41:58.551447,Sun
2210,C182,AN-78-GI-2138,2020-07-26 00:44:56.744113,2020-07-26 01:32:23.744113,Sun
2211,C198,DD-97-LS-8641,2020-07-26 02:09:35.710975,2020-07-26 04:02:39.710975,Sun
2212,C200,MH-78-XU-7520,2020-07-26 08:03:40.353843,2020-07-26 08:27:27.353843,Sun
2213,D6,UP-59-DD-3330,2020-07-26 02:17:11.804659,2020-07-26 03:36:59.804659,Sun
2214,D12,KA-54-DF-5487,2020-07-26 08:03:40.385878,2020-07-26 08:59:36.385878,Sun
2215,D21,SK-20-QD-7137,2020-07-26 01:44:03.863846,2020-07-26 03:11:35.863846,Sun
2216,D23,TN-94-TW-5312,2020-07-26 08:03:40.527802,2020-07-26 08:19:45.527802,Sun
2217,D28,KL-56-DV-3726,2020-07-26 08:03:40.289888,2020-07-26 09:26:29.289888,Sun
2218,D49,UP-11-EE-7130,2020-07-26 08:03:40.414751,2020-07-26 09:07:43.414751,Sun
2219,D52,MP-38-EF-9550,2020-07-26 08:03:40.548212,2020-07-26 09:56:13.548212,Sun
2220,D54,SK-61-AD-7890,2020-07-26 08:03:40.179130,2020-07-26 09:27:46.179130,Sun
2221,D58,MN-99-EA-6649,2020-07-26 08:03:40.367072,2020-07-26 09:16:04.367072,Sun
2222,D60,UK-87-YT-4113,2020-07-26 08:57:54.256830,2020-07-26 10:18:09.256830,Sun
2223,D63,TN-80-NZ-3050,2020-07-26 08:03:40.154596,2020-07-26 09:04:30.154596,Sun
2224,D72,BR-76-ZV-7720,2020-07-26 08:03:40.287409,2020-07-26 08:45:19.287409,Sun
2225,D76,LA-84-CV-8907,2020-07-26 09:05:24.310056,2020-07-26 09:56:16.310056,Sun
2226,D82,KL-22-HF-5857,2020-07-26 08:03:40.369556,2020-07-26 09:58:04.369556,Sun
2227,D105,UK-90-MH-2347,2020-07-26 08:03:40.315444,2020-07-26 08:37:51.315444,Sun
2228,D123,KA-50-UT-6829,2020-07-26 01:35:10.973533,2020-07-26 02:38:42.973533,Sun
2229,D131,OD-95-DT-8342,2020-07-26 09:07:00.210063,2020-07-26 09:09:22.210063,Sun
2230,D140,HR-24-DU-9177,2020-07-26 08:58:39.408057,2020-07-26 09:22:54.408057,Sun
2231,D145,JH-06-QP-1897,2020-07-26 08:03:40.231273,2020-07-26 08:40:58.231273,Sun
2232,D146,MP-32-ZK-5190,2020-07-26 08:03:40.176599,2020-07-26 08:27:27.176599,Sun
2233,D147,UK-83-DV-1624,2020-07-26 08:03:40.513232,2020-07-26 09:16:56.513232,Sun
2234,D151,TN-12-ZK-1939,2020-07-26 01:20:37.691897,2020-07-26 01:27:14.691897,Sun
2235,D152,JK-80-VY-8923,2020-07-26 01:26:17.076392,2020-07-26 02:24:17.076392,Sun
2236,D159,OD-63-GL-7533,2020-07-26 08:03:40.356334,2020-07-26 08:05:13.356334,Sun
2237,D162,TR-97-MA-5187,2020-07-26 01:19:26.889448,2020-07-26 01:27:11.889448,Sun
2238,D166,BR-40-LA-7348,2020-07-26 09:06:01.204703,2020-07-26 10:31:30.204703,Sun
2239,D170,AR-87-QQ-5192,2020-07-26 02:55:01.797099,2020-07-26 04:52:53.797099,Sun
2240,D171,UK-28-FX-1799,2020-07-26 08:03:40.312266,2020-07-26 08:48:25.312266,Sun
2241,D175,PY-93-TF-1694,2020-07-26 08:03:40.374651,2020-07-26 09:25:04.374651,Sun
2242,D176,TR-24-SA-8821,2020-07-26 08:03:40.197630,2020-07-26 09:39:07.197630,Sun
2243,D180,TN-22-IS-6956,2020-07-26 08:03:40.346108,2020-07-26 08:21:57.346108,Sun
2244,D183,MN-40-ZL-8156,2020-07-26 10:11:28.400430,2020-07-26 10:48:20.400430,Sun
2245,D184,KA-61-QD-3271,2020-07-26 08:03:40.200102,2020-07-26 09:13:11.200102,Sun
2246,D186,AN-90-BN-8276,2020-07-26 09:28:32.236303,2020-07-26 11:01:35.236303,Sun
2247,D196,DL-97-RK-0571,2020-07-26 03:04:04.079127,2020-07-26 03:46:56.079127,Sun
2248,D197,PB-08-DV-4031,2020-07-26 08:03:40.279544,2020-07-26 09:10:25.279544,Sun
2249,A5,TN-15-EO-6800,2020-07-26 10:03:58.158605,2020-07-26 11:05:19.158605,Sun
2250,A8,MN-61-CV-0075,2020-07-26 10:03:58.074033,2020-07-26 11:46:06.074033,Sun
2251,A9,JK-82-LJ-4219,2020-07-26 03:39:14.060000,2020-07-26 04:21:21.060000,Sun
2252,A13,TR-98-OU-5527,2020-07-26 10:03:58.314485,2020-07-26 11:25:47.314485,Sun
2253,A21,AS-45-FD-3867,2020-07-26 10:03:58.303939,2020-07-26 11:53:04.303939,Sun
2254,A24,KL-23-DC-3308,2020-07-26 01:17:59.802022,2020-07-26 02:44:42.802022,Sun
2255,A33,CH-52-WF-3443,2020-07-26 10:03:58.112255,2020-07-26 11:55:38.112255,Sun
2256,A38,OD-82-YX-0482,2020-07-26 01:24:23.846126,2020-07-26 03:03:32.846126,Sun
2257,A39,LD-42-DF-0570,2020-07-26 04:03:35.839942,2020-07-26 05:40:09.839942,Sun
2258,A43,UK-62-IY-2416,2020-07-26 10:03:58.248749,2020-07-26 10:23:21.248749,Sun
2259,A47,HR-01-XH-4300,2020-07-26 09:16:36.228795,2020-07-26 09:39:15.228795,Sun
2260,A50,JK-24-DE-6677,2020-07-26 10:03:58.176400,2020-07-26 10:27:15.176400,Sun
2261,A53,MH-62-JB-8718,2020-07-26 03:02:36.746811,2020-07-26 04:17:25.746811,Sun
2262,A56,AR-47-HT-8088,2020-07-26 10:03:58.155196,2020-07-26 10:49:11.155196,Sun
2263,A61,PY-58-FZ-1647,2020-07-26 10:03:58.459381,2020-07-26 11:23:22.459381,Sun
2264,A63,PY-47-VO-2588,2020-07-26 10:03:58.481054,2020-07-26 11:50:52.481054,Sun
2265,A65,KA-49-EB-5558,2020-07-26 01:13:12.959701,2020-07-26 02:08:00.959701,Sun
2266,A72,JK-47-MZ-4792,2020-07-26 00:24:49.993343,2020-07-26 02:08:02.993343,Sun
2267,A73,HR-46-IY-5637,2020-07-26 00:49:35.768302,2020-07-26 01:58:43.768302,Sun
2268,A80,AN-90-ET-5232,2020-07-26 10:03:57.842083,2020-07-26 12:02:48.842083,Sun
2269,A83,DL-91-RF-4665,2020-07-26 10:03:58.492774,2020-07-26 11:41:55.492774,Sun
2270,A86,ML-73-EH-8870,2020-07-26 00:37:12.723428,2020-07-26 01:55:58.723428,Sun
2271,A87,DL-91-EM-0079,2020-07-26 09:09:50.260636,2020-07-26 10:40:09.260636,Sun
2272,A89,MP-44-PM-3033,2020-07-26 10:03:58.366633,2020-07-26 11:21:43.366633,Sun
2273,A91,BR-53-VQ-5420,2020-07-26 10:03:58.193431,2020-07-26 11:16:32.193431,Sun
2274,A93,LA-31-RY-8574,2020-07-26 01:11:06.062605,2020-07-26 03:07:25.062605,Sun
2275,A94,TR-01-RD-5715,2020-07-26 10:03:58.137011,2020-07-26 11:49:46.137011,Sun
2276,A95,KL-06-SN-6579,2020-07-26 02:27:40.890303,2020-07-26 03:28:35.890303,Sun
2277,A96,JH-25-UQ-8855,2020-07-26 10:03:58.206755,2020-07-26 10:40:05.206755,Sun
2278,A101,MN-14-OT-5160,2020-07-26 09:08:05.228598,2020-07-26 10:24:47.228598,Sun
2279,A123,HR-35-LP-7594,2020-07-26 01:32:59.965059,2020-07-26 02:53:54.965059,Sun
2280,A125,HR-16-XF-5683,2020-07-26 08:45:27.364089,2020-07-26 09:47:39.364089,Sun
2281,A128,AP-57-PF-2977,2020-07-26 01:42:43.745307,2020-07-26 03:20:14.745307,Sun
2282,A134,JK-50-OM-2412,2020-07-26 10:03:58.391825,2020-07-26 11:16:53.391825,Sun
2283,A137,AS-50-PT-2241,2020-07-26 10:03:58.062217,2020-07-26 11:08:12.062217,Sun
2284,A138,TN-85-FK-3774,2020-07-26 10:03:58.465206,2020-07-26 11:08:07.465206,Sun
2285,A142,HP-82-XW-4096,2020-07-26 10:03:58.202652,2020-07-26 11:15:55.202652,Sun
2286,A144,KA-06-DN-8101,2020-07-26 08:43:53.140613,2020-07-26 09:59:59.140613,Sun
2287,A147,HR-02-XX-8794,2020-07-26 10:03:57.854402,2020-07-26 11:35:41.854402,Sun
2288,A154,MN-40-TT-1474,2020-07-26 02:08:00.826248,2020-07-26 03:18:29.826248,Sun
2289,A155,UK-41-ZC-9643,2020-07-26 02:14:54.983097,2020-07-26 02:20:00.983097,Sun
2290,A159,PY-43-VI-5716,2020-07-26 10:03:57.984262,2020-07-26 11:28:04.984262,Sun
2291,A161,WB-51-WM-2009,2020-07-26 03:29:25.827000,2020-07-26 04:05:30.827000,Sun
2292,A182,MN-19-YD-3167,2020-07-26 10:03:58.216343,2020-07-26 10:49:21.216343,Sun
2293,A197,MH-07-EH-6698,2020-07-26 02:17:03.975289,2020-07-26 04:10:22.975289,Sun
2294,B1,OD-20-UE-7397,2020-07-26 10:03:58.021859,2020-07-26 11:02:10.021859,Sun
2295,B4,KA-95-IM-6710,2020-07-26 10:03:58.438790,2020-07-26 11:21:56.438790,Sun
2296,B12,MN-77-TN-1877,2020-07-26 10:03:57.980894,2020-07-26 11:04:01.980894,Sun
2297,B13,JK-73-XF-8531,2020-07-26 00:26:10.698681,2020-07-26 01:59:25.698681,Sun
2298,B20,CG-31-SN-8085,2020-07-26 10:03:58.141625,2020-07-26 11:47:11.141625,Sun
2299,B34,GA-68-LV-8738,2020-07-26 01:41:11.775171,2020-07-26 01:44:28.775171,Sun
2300,B43,TR-80-WI-2644,2020-07-26 09:00:48.409296,2020-07-26 10:34:03.409296,Sun
2301,B58,JH-39-SC-7280,2020-07-26 03:00:25.853473,2020-07-26 04:45:28.853473,Sun
2302,B66,GJ-45-CE-9336,2020-07-26 01:10:50.778296,2020-07-26 01:18:39.778296,Sun
2303,B68,AR-50-LN-7482,2020-07-26 08:55:55.252601,2020-07-26 08:57:22.252601,Sun
2304,B74,MZ-51-KR-7207,2020-07-26 08:53:11.464372,2020-07-26 10:47:33.464372,Sun
2305,B81,TN-85-ED-9429,2020-07-26 09:47:08.506299,2020-07-26 10:50:25.506299,Sun
2306,B94,TN-46-XY-6846,2020-07-26 10:03:57.948735,2020-07-26 11:34:38.948735,Sun
2307,B99,GA-20-SL-6389,2020-07-26 08:50:53.239412,2020-07-26 09:06:55.239412,Sun
2308,B103,AN-39-GW-4849,2020-07-26 05:16:53.659151,2020-07-26 06:58:41.659151,Sun
2309,B105,AP-22-IJ-8873,2020-07-26 09:39:54.309200,2020-07-26 11:17:16.309200,Sun
2310,B106,PB-65-KE-0151,2020-07-26 10:03:58.382981,2020-07-26 10:59:40.382981,Sun
2311,B109,OD-67-RV-1291,2020-07-26 10:03:58.284063,2020-07-26 10:26:24.284063,Sun
2312,B119,AS-61-LI-2631,2020-07-26 08:43:10.149104,2020-07-26 10:40:42.149104,Sun
2313,B123,TN-47-UD-9475,2020-07-26 10:03:58.408203,2020-07-26 11:17:12.408203,Sun
2314,B124,CG-37-VN-9726,2020-07-26 10:03:58.266194,2020-07-26 10:44:58.266194,Sun
2315,B127,MH-90-LC-7148,2020-07-26 10:03:58.411845,2020-07-26 10:34:36.411845,Sun
2316,B129,MH-91-VI-6612,2020-07-26 09:03:59.503079,2020-07-26 10:39:00.503079,Sun
2317,B130,HR-82-WA-7762,2020-07-26 01:54:43.940332,2020-07-26 02:36:02.940332,Sun
2318,B135,GJ-01-RD-7352,2020-07-26 10:03:58.475162,2020-07-26 10:55:27.475162,Sun
2319,B138,TR-53-FC-5436,2020-07-26 10:03:58.209387,2020-07-26 11:02:51.209387,Sun
2320,B140,SK-55-KK-8773,2020-07-26 08:52:55.313976,2020-07-26 09:09:24.313976,Sun
2321,B143,MP-30-KA-5708,2020-07-26 09:55:22.422901,2020-07-26 10:02:18.422901,Sun
2322,B148,UP-57-TY-5440,2020-07-26 08:48:03.379747,2020-07-26 10:31:58.379747,Sun
2323,B154,LD-53-GT-2466,2020-07-26 10:03:57.960294,2020-07-26 11:07:01.960294,Sun
2324,B155,CH-60-PA-7840,2020-07-26 10:03:58.307208,2020-07-26 10:24:33.307208,Sun
2325,B157,MZ-27-UG-0546,2020-07-26 09:56:19.399104,2020-07-26 10:45:19.399104,Sun
2326,B164,UP-15-IN-1212,2020-07-26 10:03:57.952601,2020-07-26 10:17:29.952601,Sun
2327,B172,HP-40-YD-1899,2020-07-26 09:26:32.137544,2020-07-26 10:20:21.137544,Sun
2328,B173,KL-46-VC-1268,2020-07-26 10:03:58.001822,2020-07-26 11:10:29.001822,Sun
2329,B174,CG-07-FT-8630,2020-07-26 02:43:46.966990,2020-07-26 04:08:06.966990,Sun
2330,B180,MP-81-FL-7921,2020-07-26 10:03:58.275008,2020-07-26 11:50:29.275008,Sun
2331,B184,RJ-98-IW-4972,2020-07-26 10:03:58.197409,2020-07-26 10:46:30.197409,Sun
2332,B186,WB-78-QT-0780,2020-07-26 00:31:43.921965,2020-07-26 01:13:32.921965,Sun
2333,B190,PY-76-NQ-0811,2020-07-26 10:03:58.080248,2020-07-26 10:59:39.080248,Sun
2334,B194,MN-12-FD-8889,2020-07-26 10:03:58.263022,2020-07-26 11:48:35.263022,Sun
2335,B195,MZ-76-UY-2683,2020-07-26 10:03:57.937869,2020-07-26 11:36:49.937869,Sun
2336,B196,SK-37-EO-6481,2020-07-26 10:03:58.311604,2020-07-26 11:52:29.311604,Sun
2337,B197,CG-27-BT-3891,2020-07-26 01:25:32.950868,2020-07-26 02:10:52.950868,Sun
2338,B200,TN-73-ED-7032,2020-07-26 10:03:58.179956,2020-07-26 10:46:21.179956,Sun
2339,C3,JH-10-AR-4516,2020-07-26 01:12:39.707912,2020-07-26 01:13:35.707912,Sun
2340,C5,BR-69-JK-5391,2020-07-26 10:03:58.301217,2020-07-26 11:09:47.301217,Sun
2341,C8,RJ-90-CW-3011,2020-07-26 00:33:41.751629,2020-07-26 00:44:37.751629,Sun
2342,C10,MP-30-JO-4892,2020-07-26 00:26:12.819192,2020-07-26 01:39:05.819192,Sun
2343,C12,PY-88-ZX-1800,2020-07-26 10:03:58.397686,2020-07-26 10:24:20.397686,Sun
2344,C15,LA-05-VW-4545,2020-07-26 01:34:17.893252,2020-07-26 03:00:48.893252,Sun
2345,C21,PB-92-VI-5326,2020-07-26 10:03:58.415400,2020-07-26 10:35:45.415400,Sun
2346,C23,MZ-88-RP-4972,2020-07-26 10:03:57.902100,2020-07-26 11:30:02.902100,Sun
2347,C30,HP-53-CU-6947,2020-07-26 10:03:58.258881,2020-07-26 11:40:08.258881,Sun
2348,C31,SK-84-WE-4795,2020-07-26 10:03:58.256260,2020-07-26 12:00:32.256260,Sun
2349,C32,TS-30-FO-8401,2020-07-26 10:03:57.914361,2020-07-26 10:08:50.914361,Sun
2350,C34,DL-86-FF-6941,2020-07-26 10:03:58.186519,2020-07-26 10:29:42.186519,Sun
2351,C35,MN-21-JG-5198,2020-07-26 10:53:46.461768,2020-07-26 11:21:11.461768,Sun
2352,C39,HP-96-PF-8063,2020-07-26 10:03:58.362802,2020-07-26 12:02:55.362802,Sun
2353,C43,KL-11-OT-8341,2020-07-26 10:03:58.462529,2020-07-26 11:01:23.462529,Sun
2354,C47,UK-88-WF-6546,2020-07-26 10:04:16.174031,2020-07-26 11:37:40.174031,Sun
2355,C51,RJ-16-EY-0187,2020-07-26 02:01:23.742218,2020-07-26 03:39:56.742218,Sun
2356,C53,GA-25-SA-9892,2020-07-26 03:09:13.836505,2020-07-26 04:33:50.836505,Sun
2357,C66,UK-97-SM-0561,2020-07-26 10:03:57.906881,2020-07-26 11:18:19.906881,Sun
2358,C67,TR-69-DX-4387,2020-07-26 08:56:13.263120,2020-07-26 10:47:43.263120,Sun
2359,C72,RJ-93-NQ-6962,2020-07-26 10:03:58.445113,2020-07-26 11:39:28.445113,Sun
2360,C77,LD-89-QU-4416,2020-07-26 10:03:57.874808,2020-07-26 11:31:00.874808,Sun
2361,C92,GJ-99-BO-3808,2020-07-26 08:28:53.469759,2020-07-26 09:32:26.469759,Sun
2362,C93,LA-26-HQ-3576,2020-07-26 10:03:58.105189,2020-07-26 10:32:09.105189,Sun
2363,C95,JK-84-ZT-5493,2020-07-26 01:20:00.755645,2020-07-26 02:59:04.755645,Sun
2364,C97,WB-62-MP-5468,2020-07-26 10:03:58.213550,2020-07-26 10:26:22.213550,Sun
2365,C106,KA-81-GV-7750,2020-07-26 02:00:53.043902,2020-07-26 03:02:41.043902,Sun
2366,C110,GA-32-GE-4679,2020-07-26 10:03:58.340391,2020-07-26 11:27:00.340391,Sun
2367,C111,HP-99-PT-5205,2020-07-26 03:03:01.843534,2020-07-26 03:05:02.843534,Sun
2368,C117,AS-55-SX-3550,2020-07-26 08:28:25.346355,2020-07-26 09:33:00.346355,Sun
2369,C120,MH-19-YU-3382,2020-07-26 10:03:58.070199,2020-07-26 10:37:33.070199,Sun
2370,C122,BR-97-KZ-4358,2020-07-26 10:03:58.425111,2020-07-26 11:59:25.425111,Sun
2371,C125,TN-27-EM-0877,2020-07-26 00:15:59.732775,2020-07-26 01:01:03.732775,Sun
2372,C128,CG-99-VW-2411,2020-07-26 03:13:43.885202,2020-07-26 03:26:54.885202,Sun
2373,C133,WB-85-ZP-7950,2020-07-26 00:56:21.014530,2020-07-26 01:22:06.014530,Sun
2374,C140,TS-22-GD-1893,2020-07-26 10:03:58.467784,2020-07-26 11:26:58.467784,Sun
2375,C142,JH-28-XQ-1723,2020-07-26 09:14:02.202218,2020-07-26 11:07:02.202218,Sun
2376,C146,JH-36-KT-1089,2020-07-26 10:03:58.200079,2020-07-26 10:09:01.200079,Sun
2377,C150,CG-05-UM-5001,2020-07-26 10:03:57.870598,2020-07-26 11:44:31.870598,Sun
2378,C168,BR-74-DU-0524,2020-07-26 10:03:57.944863,2020-07-26 11:29:20.944863,Sun
2379,C176,TN-19-OD-7777,2020-07-26 10:03:57.909674,2020-07-26 11:19:29.909674,Sun
2380,C177,MN-23-GM-8826,2020-07-26 10:03:58.498238,2020-07-26 11:18:48.498238,Sun
2381,C178,HR-46-SJ-1986,2020-07-26 10:09:29.212590,2020-07-26 10:15:22.212590,Sun
2382,C182,KA-00-FL-4289,2020-07-26 01:42:23.744113,2020-07-26 03:32:41.744113,Sun
2383,C187,PB-37-VN-1160,2020-07-26 10:03:58.077535,2020-07-26 10:09:59.077535,Sun
2384,C191,MZ-50-UP-7594,2020-07-26 10:03:57.917436,2020-07-26 11:13:12.917436,Sun
2385,C196,GA-60-DH-9554,2020-07-26 09:49:32.477360,2020-07-26 10:39:53.477360,Sun
2386,C199,PB-83-GU-6167,2020-07-26 10:03:57.877648,2020-07-26 10:53:38.877648,Sun
2387,D6,KL-36-YB-0811,2020-07-26 03:46:59.804659,2020-07-26 04:48:55.804659,Sun
2388,D12,HR-09-NS-1275,2020-07-26 09:09:36.385878,2020-07-26 11:03:29.385878,Sun
